2016-11-28 09:44:29:988B,$#,2,16768,3351,3360,0,0,0,27,0,261,0,0,0,1,3356,3352,3352,3351,3351,3353,3352,3353,3353,3353,3354,3354,3353,3353,3353,3355,3355,3354,3354,3354,3354,3353,3354,3353,3352,3352,3354,3355,3354,3352,3353,3359,3354,3351,3351,3353,3354,3355,3353,3357,3354,3355,3354,3354,3354,3354,3354,3354,3354,"3360
"
2016-11-28 09:44:30:780B,$#,2,16767,3350,3360,0,0,0,27,0,262,0,0,0,1,3356,3352,3351,3351,3350,3352,3352,3353,3353,3353,3353,3352,3353,3353,3352,3354,3354,3353,3355,3355,3353,3352,3354,3354,3352,3351,3353,3355,3354,3352,3353,3358,3354,3351,3351,3352,3353,3354,3354,3357,3353,3354,3354,3354,3354,3354,3354,3354,3355,"3360
"
2016-11-28 09:44:31:572B,$#,2,16767,3350,3360,0,0,0,27,0,262,0,0,0,1,3356,3352,3351,3351,3350,3352,3352,3353,3353,3353,3353,3352,3353,3353,3352,3354,3354,3353,3355,3355,3353,3352,3354,3354,3352,3351,3353,3355,3354,3352,3353,3358,3354,3351,;351,3352,3353,3354,3354,3357,3353,3354,3354,3354,3354,3354,3354,3354,3355,"3360
"
2016-11-28 09:44:32:364B,$#,2,16769,3351,3360,0,0,0,27,0,263,0,0,0,1,3356,3352,3351,3351,3351,3353,3352,3354,3353,3352,3354,3354,3354,3354,3353,3355,3355,3353,3355,3355,3354,3353,3354,3354,3352,3352,3354,3355,3354,3353,3353,3358,3354,3351,3351,3352,3354,3355,3354,3357,3355,3354,3355,3354,3354,3355,3354,3354,3355,"3360
"
