2016-11-24 10:28:46:766T,$#0,0,0,27,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,27,	
2016-11-24 10:28:47:163T,$#0,0,29,29,29,28,26,26,26,29,26,26,29,29,26,26,29,0,26,0,	
2016-11-24 10:28:47:579T,$#0,0,0,27,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,27,	
2016-11-24 10:28:47:976T,$#0,0,29,29,29,28,26,26,26,29,26,26,29,29,26,26,29,0,26,0,	
2016-11-24 10:28:48:394T,$#0,0,0,27,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,27,	
2016-11-24 10:28:48 
2016-11-24 10:28:48:791T,$#0,0,29,29,29,28,26,26,26,29,26,26,29,29,26,26,29,0,26,0,	
2016-11-24 10:28:49:208T,$#0,0,0,27,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,27,	
2016-11-24 10:28:49:606T,$#0,0,29,29,29,28,26,26,26,29,26,26,29,29,26,26,29,0,26,0,	
2016-11-24 10:28:50:024T,$#0,0,0,27,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,27,	
