2016-11-28 14:28:52:547T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:53:342T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:54:130T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:55:712T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:56:503T,2,$#,2,p,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:57:298T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:58:087T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:58:878T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:28:59:668T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33¬0,0,0,33,	
2016-11-28 14:29:00:459T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:29:01:251T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
