2016-11-25 16:23:27:863T,$F,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,»7,0,0,0,27,	
2016-11-25 16:23:28:654T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-25 16:23:30:238T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-25 16:23:31:027T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-25 16:23:31:817T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-25 16:51:55:789T,$#,2,16733,3341,3350,0,0,0,27,0,102,0,0,0,0,3341,3346,3346,3347,3346,3350,3348,3349,3346,3349,3347,3347,3348,3348,3348,3348,3349,3348,3346,3350,3343,3343,3343,3343,3342,3343,3349,3348,3348,360,003,,,,4	
