2016-11-29 12:01:09:508xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx B,$#,2,16686,3335,3339,0,0,0,27,0,284,0,0,0,3,3335,3337,3337,3338,3336,3338,3338,3337,3338,3337,3337,3337,3337,3337,3337,3338,3339,3338,3337,3337,3337,3336,3337,3336,3336,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3338,3337,3338,3338,3337,3338,"3335
"
2016-11-29 12:01:10:320 B,,3,7,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3334,3338,0,0,0,27,0,285,0,0,0,3,3334,3337,3337,3337,3336,3338,3338,3338,3338,3337,3337,3338,3337,3337,3337,3338,3338,3338,3337,3337,3337,3336,3336,3337,3336,3336,3338,3338,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3336,3338,3337,3337,3338,"3335
"
2016-11-29 12:01:11:132 B,,3,8,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3334,3339,0,0,0,27,0,286,0,0,0,3,3334,3337,3337,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3337,3336,3338,3339,3338,3337,3337,3337,3336,3337,3336,3335,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3336,3337,3338,3338,3337,"3335
"
2016-11-29 12:01:11:943 B,,3,7,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,11679,3335,3339,0,0,0,27,0,287,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3338,3337,3337,3336,3338,3339,3337,3337,3338,3336,3336,3337,3336,3336,3336,3338,3338,3338,3337,3338,3338,3338,3336,3336,3328,3338,3338,3338,3338,3338,3338,3337,3337,3336,3337,3338,3338,3337,"3335
"
2016-11-29 12:01:12:756 B,,3,8,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3335,3339,0,0,0,27,0,287,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3338,3337,3337,3336,3338,3339,3337,3337,3338,3336,3336,3337,3336,3336,3336,3338,3338,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3337,3337,3337,3338,3338,"3335
"
2016-11-29 12:01:13:568 B,,3,8,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3335,3338,0,0,0,27,0,288,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3338,3337,3337,3336,3337,3338,3338,3338,3337,3338,3337,3336,3337,3336,3336,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3337,3338,3337,3338,3337,3337,3336,3337,3337,3338,3337,"3336
"
2016-11-29 12:01:14:379 B,,3,4,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3335,3339,0,0,0,27,0,289,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3338,3337,3336,3338,3339,3337,3337,3338,3336,3336,3337,3336,3336,3336,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3337,3337,3337,3338,3336,3338,3338,3337,3338,"3336
"
