2016-11-28 14:22:05:363B,$#,2,16735,3345,3352,0,0,0,33,0,152,0,0,0,1,3350,3346,3346,3345,3345,3347,3347,3347,3347,3347,3346,3346,3346,3347,3346,3348,3348,3347,3348,3349,3348,3347,3348,3348,3347,3346,3347,3348,3347,3346,3346,3352,3347,3347,3347,3347,3346,3347,3347,3349,3347,3347,3346,3347,3347,3347,3347,3347,3347,"3351
"
2016-11-28 14:22:06:153B,$#,2,16735,3345,3352,0,0,0,33,0,153,0,0,0,1,3350,3346,3346,3345,3345,3347,3346,3347,3346,3347,3346,3346,3347,3346,3346,3349,3348,3347,3348,3348,3348,3347,3348,3347,3346,3346,3346,3347,3347,3346,3346,3352,3347,3346,3346,3347,3346,3347,3347,3349,3347,3347,3347,3346,3347,3347,3347,3347,3347,"3351
"
2016-11-28 14:22:06:945B,$#,2,16735,3345,3352,0,0,0,33,0,153,0,0,0,1,3350,3346,3346,3345,3345,3347,3346,3347,3346,3347,3346,3346,3347,3346,3346,3349,3348,3347,3348,3348,3348,3347,3348,3347,3346,3346,3346,3347,3347,3346,3346,3352,3347,3346,3346,3347,3346,3347,3347,3349,3347,3347,3347,3346,3347,3347,3347,3347,3347,"3351
"
2016-11-28 14:22:07:737B,$#,2,16736,3345,3353,0,0,0,33,0,154,0,0,0,1,3349,3346,3346,3346,3345,3347,3347,3348,3347,3347,3346,3347,3347,3347,3346,3349,3348,3347,3349,3348,3349,3348,3348,3348,3347,3347,3347,3348,3347,3346,3346,3353,3348,3347,3346,3347,3347,3347,3347,3349(3347,3347,3347,3347,3347,3347,3347,3347,3348,"3351
"
2016-11-28 14:22:08:528B,$#,2,16736,3345,3352,0,0,0,33,0,155,0,0,0,1,3349,3346,3346,3346,3345,3347,3347,3348,3347,3347,3346,3347,3346,3347,3346,3348,3348,3347,3348,3348,3349,3347,3348,3349,3347,3346,3346,3348,3347,3346,3346,3352,3348,3347,3347,3347,3347,3347,3347,3349,3347,3347,3347,3307,3347,3347,3347,3347,3348,"3351
"
2016-11-28 14:22:09:320B,$#,2,16735,3345,3352,0,0,0,33,0,156,0,0,0,1,3349,3346,3346,3345,3345,3347,3346,3347,3347,3347,3346,3346,3346,3347,3346,3349,3348,3347,3348,3347,3348,3348,3348,3347,3346,3347,3346,3347,3347,3346,3346,3350,3347,3347,3347,3347,3347,3347,3347,3349,3347,3347,3347,3346,3347,3347,3347,3347,3347,"3351
"
2016-11-28 14:22:10:111B,$#,2,16736,3346,3352,0,0,0,33,0,157,00,0,1,3349,3347,3346,3346,3346,3347,3347,3349,3347,3347,3346,3347,3346,3347,3346,3348,3348,3347,3349,3348,3348,3348,3348,3348,3347,3346,3347,3348,3347,3346,3346,3352,3348,3347,3347,3347,3347,3347,3347,3349,3347,3347,3347,3347,3347,3347,3347,3347,3348,"3351
"
2016-11-28 14:22:10:903B,$#,2,16736,3346,3352,0,0,0,33,0,157,0,0,0,1,3349,3347,3346,3346,3346,3347,3347,3349,3347,3347,3346,3347,3346,3347,3346,3348,3348,3347,3349,3348,3348,3348,3348,3348,3347,3346,3347,3348,3347,3346,3346,3352,3348,3347,3347,3347,3347,3347,3347,3349,3347,3347,3347,3347,3347,3347,3347,3347,3348,"3351
"
