2016-11-29 12:23:43:870xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx B,$#,2,16685,3335,3339,0,0,0,27,0,142,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3336,3338,3339,3338,3337,3338,3337,3336,3336,3336,3336,3336,3338,3337,3337,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3337,3338,3337,3337,3338,"3335
"
2016-11-29 12:23:44:681 B,,3,8,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3334,3338,0,0,0,27,0,143,0,0,0,3,3334,3337,3336,3337,3336,3338,3337,3338,3338,3338,3337,3337,3337,3337,3337,3338,3338,3338,3337,3338,3336,3336,3337,3336,3336,3335,3337,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3337,3338,3337,3337,3337,"3335
"
2016-11-29 12:23:45:492 B,,3,8,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3335,3339,0,0,0,27,0,144,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3337,3338,3337,3337,3337,3337,3337,3336,3339,3338,3338,3336,3338,3337,3336,3336,3336,3336,3336,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3337,3338,3337,3337,3337,"3335
"
2016-11-29 12:23:46:304 B,,3,8,"
$#",2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	 B,$#,2,16685,3335,3339,0,0,0,27,0,144,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3337,3338,3337,3337,3337,3337,3337,3336,3339,3338,3338,3336,3338,3337,3336,3336,3336,3336,3336,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3337,3338,3337,3337,3337,"3335
"
