2016-11-28 14:29:27:291B,$#,2,16743,3346,3354,0,0,0,33,0,295,0,0,0,1,3351,3347,3347,3347,3346,3349,3349,3349,3349,3349,3348,3348,3348,3348,3347,3350,3349,3348,3349,3349,3350,3349,3349,3349,3348,3348,3348,3349,3349,3347,3348,3354,3349,3349,3348,3348,3348,3349,3348,3351,3348,3349,3349,3349,3349,3349,3348,3349,3349,"3353
"
2016-11-28 14:29:28:082B,$#,2,16745,3347,3355,0,0,0,33,0,296,0,0,0,1,3350,3349,3347,3347,3347,3349,3349,3350,3349,3348,3348,3348,3349,3348,3347,3350,3350,3349,3350,3349,3350,3350,3349,3349,3347,3348,3348,3350,3349,3347,3349,3355,3350,3348,3348,3349,3349,3349,3349,3351,3349,3349,3349,3349,3349,3349,3349,3349,3349,"3352
"
2016-11-28 14:29:28:874B,$#,2,16743,3347,3354,0,0,0,33,0,297,0,0,0,1,3351,3348,3347,3347,3347,3348,3348,3349,3349,3349,3348,3349,3348,3348,3347,3350,3349,3348,3349,3349,3350,3349,3349,3349,3349,3348,3348,3349,3349,3348,3348,3354,3349,3348,3348,3348,3348,3349,3348,3351,3349,3349,3348,3349,3349,3348,3349,3348,3349,"3352
"
2016-11-28 14:29:31:248B,$#,2,16743,3346,3354,0,0,0,33,0,299,0,0,0,1,3351,3347,3347,3347,3346,3349,3349,3349,3349,3348,3347,3348,3348,3348,3347,3349,3349,3349,3350,3350,3349,3349,3349,3350,3348,3347,3348,3349,3348,3348,3348,3354,3349,3348,3349,3349,3348,3348,3349,3351,3349,3349,3348,3348,3349,3349,3348,3348,3349,"3352
"
2016-11-28 14:29:33:258B,$#,2,16744,3347,3355,0,0,0,33,0,1,0,0,0,1,3351,3348,3347,3347,3347,3349,3349,3349,3349,3348,3348,3349,3348,3348,3347,3351,3350,3348,3350,3349,3351,3349,3350,3349,3348,3348,3349,3349,3348,3347,3349,3355,3349,3348,3348,3349,3349,3349,3348,3351,3349,3349,3349,3349,3348,3349,3349,3348,3349,"3352
"
2016-11-28 14:29:34:049B,$#,2,16743,3346,3354,0,0,0,33,0,2,0,0,0,1,3351,3348,3347,3347,3346,3349,3349,3349,3349,3348,3348,3348,3348,3348,3347,3350,3350,3348,3349,3349,3350,3349,3349,3349,3348,3349,3348,3349,3348,3347,3348,3354,3349,3348,3348,3349,3348,3349,3348,3350,3349,3349,3349,3349,3348,3348,3348,3348,3349,"3352
"
2016-11-28 14:29:34:840B,$#,2,1673,3347,3354,0,0,0,33,0,3,0,0,0,1,3351,3348,3347,3347,3347,3349,3348,3349,3349,3348,3348,3348,3348,3348,3347,3350,3349,3348,3350,3350,3350,3349,3349,3350,3348,3348,3348,3349,3348,3348,3348,3354,3349,3349,3348,3349,3348,3348,3349,3351,3349,3349,3348,3348,3349,3348,3349,3348,3349,"3353
"
2016-11-28 14:29:35:631B,$#,2,16743,3347,3354,0,0,0,33,0,3,0,0,0,1,3351,3348,3347,3347,3347,3349,3348,3349,3349,3348,3348,3348,3348,3348,3347,3350,3349,3348,3350,3350,3350,3349,3349,3350,3348,3348,3348,3349,3348,3348,3348,3354,3349,3349,3348,3349,3348,3348,3349,3351,3349,3349,3348,3348,3349,3348,3349,3348,3349,"3353
"
