2016-11-25 16:58:38:170B,$#,2,16374,3271,3279,0,0,0,34,0,113,0,0,0,1,3271,3273,3274,3274,3272,3275,3274,3274,3274,3274,3275,3275,3275,3273,3273,3275,3275,3275,3279,3274,3273,3272,3273,3272,3272,3272,3277,3275,3275,3277,3278,3277,3278,3273,3273,3273,3275,3277,3275,3277,3277,3277,3277,3277,3277,3277,3278,3275,3275,"3276
"
2016-11-25 16:58:38:962B,$#,2,16374,3271,3279,0,0,0,34,0,114,0,0,0,1,3271,3274,3273,3273,3273,3275,3273,3274,3274,3274,3274,3275,3275,3273,3273,3275,3275,3276,3279,3275,3273,3272,3273,3273,3272,3272,3277,3275,3276,3277,3278,3277,3277,3273,3274,3274,3275,3277,3275,3276,3277,3277,3277,3276,3277,3277,3278,3275,3275,"3277
"
2016-11-25 16:58:39:754B,$#,2,16374,3272,3279,0,0,0,34,0,115,0,0,0,1,3272,3274,3273,3273,3272,3275,3274,3274,3274,3274,3275,3275,3275,3273,3273,3275,3275,3276,3279,3275,3273,3272,3272,3273,3272,3272,3277,3275,3275,3277,3278,3278,3277,3273,3273,3274,3275,3277,3275,3277,3276,3277,3277,3277,3277,3278,3278,3275,3275,"3277
"
2016-11-25 16:58:40:546B,$#,2,16374,3271,3279,0,0,0,34,0,116,0,0,0,1,3271,3274,3273,3274,3272,3276,3274,3274,3275,3274,3274,3275,3276,3274,3273,3275,3275,3276,3279,3274,3273,3272,3273,3273,3272,3272,3277,3275,3276,3277,3277,3277,3277,3273,3273,3273,3275,3277,3275,3277,3277,3277,3277,3277,3277,3278,3277,3275,3275,"3277
"
2016-11-25 16:58:41:337B,$#,2,3273,3271,3275,0,0,0,32,0,117,0,0,0,1,3271,3274,3274,3273,3272,3275,3274,3274,3275,3274,3274,3275,3275,3273,3273,3275,3275,3276,3279,3274,3273,3272,3273,3273,3272,3272,3277,3275,3276,3277,3277,3277,3277,3273,3273,3273,3275,3277,3275,3277,3277,3277,3277,3277,3277,3278,3277,3275,3275,"3277
"
2016-11-25 16:58:42:129B,$#,2,16374,3271,3278,0,0,0,34,0,117,0,0,0,1,3271,3274,3274,3273,3272,3275,3274,3274,3275,3274,3274,3275,3275,3273,3273,3274,3275,3275,3278,3275,3273,3273,3273,3273,3272,3272,3277,3275,3276,3277,3277,3278,3277,3274,3273,3273,3275,3277,3275,3277,3277,3277,3277,3277,3277,3277,3277,3275,3274,"3276
"
2016-11-25 16:58:42:920B,$#,2,16374,3271,3279,0,0,0,34,0,118,0,0,0,1,3271,3274,3273,3273,3273,3275,3274,3274,3274,3273,3275,3275,3275,3273,3273,3275,3275,3276,3279,3274,3273,3272,3273,3273,3272,3272,3277,3276,3275,3277,3278,3278,3278,3273,3273,3274,3275,3277,3275,3277,3277,3278,3277,3277,3277,3277,3277,3275,3275,"3277
"
2016-11-25 16:58:43:712B,$#,2,16374,3271,3279,0,0,0,34,0,119,0,0,0,1,3271,3273,3273,3273,3272,3275,3274,3274,3274,3274,3274,3275,3275,3274,3274,3275,3275,3276,3279,3275,3273,3273,3273,3272,3272,3272,3277,3275,3275,3277,3277,3277,3277,3273,3273,3273,3275,3277,3275,3276,3276,3277,3277,3276,3277,3277,3278,3275,3275,"3277
"
2016-11-25 16:58:44:504B,$#,2,16374,3271,3278,0,0,0,34,0,120,0,0,0,1,3271,3273,3273,3273,3271,3275,3274,3274,3275,3274,3274,3275,3275,3273,3274,3274,3275,3276,3:78,3274,3273,3273,3272,3273,3272,3272,3277,3275,3276,3277,3277,3278,3277,3274,3273,3274,3275,3277,3275,3276,3276,3277,3277,3277,3277,3277,3277,3275,3275,"3277
"
2016-11-25 16:58:45:296B,$#,2,16374,3271,3278,0,0,0,34,0,121,0,0,0,1,3271,3273,3273,3273,3271,3275,3274,3274,3275,3274,3274,3275,3275,3273,3274,3274,3275,3276,3278,3274,3273,3273,3272,3273,3272,3272,3277,3275,3276,3277,3277,3278,3277,3274,3273,3274,3275,3277,3275,3276,3276,3277,3277,3277,3277,3277,3277,3275,3275,"3277
"
2016-11-25 16:58:46:088B,$#,2,16374,3271,3279,0,0,0,34,0,121,0,0,0,1,3272,3273,3273,3274,3272,3275,3274,3274,3274,3273,3274,3275,3275,3273,3273,3275,3275,3276,3279,3274,3273,3272,3273,3272,3271,3272,3277,3276,3276,3276,3278,3278,3277,3273,3273,3274,3275,3277,3275,3276,3277,3277,3276,3277,3276,3278,3277,3275,3275,"3277
"
2016-11-25 16:58:46:880B,$#,2,16374,3271,3279,0,0,0,34,0,122,0,0,0,1,3271,3274,3273,3273,3273,3275,3273,3274,3274,3274,3274,3275,3275,3273,3273,3275,3275,3276,3279,3274,3273,3273,323,3272,3272,3272,3277,3276,3275,3277,3278,3277,3277,3273,3273,3273,3275,3277,3275,3277,3276,3278,3277,3277,3277,3277,3277,3275,3275,"3276
"
2016-11-25 16:58:47:672B,$#,2,16374,3272,3279,0,0,0,34,0,123,0,0,0,1,3272,3274,3273,3273,3272,3275,3273,3274,3274,3274,3275,3275,3275,3273,3273,3275,3275,3276,3279,3274,3273,3272,3273,3273,3272,3272,3277,3276,3276,3277,3278,3278,3277,3273,3273,3274,3275,3277,3276,3276,3276,3277,3277,3277,3276,3277,3277,3275,3275,"3276
"
2016-11-25 16:58:48:464B,$#,2,16374,3272,3280,0,0,0,34,0,124,0,0,0,1,3272,3274,3273,3273,3272,3275,3274,3274,3274,3273,3274,3275,3275,3274,3273,3275,3275,3276,3280,3274,3273,3273,3273,3273,3272,3273,3277,3275,3276,3277,3277,3277,3277,3273,3273,3274,3276,3277,3275,3277,3277,3277,3277,3277,3277,3277,3277,3275,3275,"3277
"
2016-11-25 16:58:50:047B,$#,2,16374,3271,3279,0,0,0,34,0,125,0,0,0,1,3271,3274,3274,3273,3272,3275,3273,3274,3274,3273,3274,3275,3276,3273,3273,3275,3275,3276,3279,3274,3273,3273,3273,3273,3272,3272,3277,3275,3276,3276,3277,3278,3277,3273,3273,3273,3275,3277,3276,3277,3276,3277,3277,3276,3277,3278,3278,3275,3275,"3277
"
2016-11-25 16:58:50:841B,$#,2,16374,3271,3279,0,0,0,34,0,126,0,0,0,1,3271,3274,3274,3274,3272,3275,3274,3274,3275,3274,3274,3275,3276,3273,3273,3275,3275,3276,3279,3274,3273,3272,3273,3273,3272,3272,3277,3275,3276,3277,3278,3278,3277,3273,3273,3274,3276,3277,3275,3276,3276,3277,3277,3277,3276,3277,3278,3275,3275,"3277
"
