2016-11-29 17:39:14:360T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:15:183T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:16:008T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:16:833T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:17:655T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:18:480T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:19:305T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:20:130T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:20:956T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:21:780T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:22:605T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:23:430T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:24:255T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:25:080T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:25:905T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:26:730T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:27:555T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:29:709T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:30:534T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:31:359T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:32:184T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:33:009T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:33:834T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:34:659T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:35:484T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:36:309T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:37:134T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:37:959T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:38:784T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:39:608T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:40:433T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:41:258T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:42:083T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:42:908T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:43:733T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:44:556T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:45:381T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:46:206T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:47:031T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:47:856T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:48:681T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:49:506T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:50:331T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:51:156T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:51:981T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
2016-11-29 17:39:52:806T,$#,2,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,30,0,0,	
