2016-11-29 14:03:31:591 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,1668,3335,3337,0,0,0,0,0,146,0,0,0,3,3335,3337,3336,3337,3336,12322,11810,11810,11810,11554,3337,3337,3337,3336,3336,3338,3338,3337,3337,3337,3336,3336,3336,3336,3336,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3336,3337,3337,3337,3337,"3335
"
2016-11-29 14:03:32:397 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,146,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3336,3337,3337,3337,3337,3338,3338,3338,3337,3338,3336,3336,3336,3336,3335,3336,3338,3337,3337,3337,3337,3338,3338,3336,3336,3336,3338,3338,3338,3338,3338,3338,3337,3336,3337,3337,3337,3337,3337,"3335
"
2016-11-29 14:03:33:209 B,,3,6,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3334,3339,0,0,0,28,0,147,0,0,0,3,3334,3337,3337,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3336,3338,3339,3338,3337,3338,3336,3336,3336,3336,3336,3336,3338,3338,3337,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3336,3338,3338,3337,3337,"3335
"
2016-11-29 14:03:34:020 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,148,0,0,0,3,3335,3337,3337,3337,3336,3338,3338,3337,3338,3337,3337,3337,3337,3336,3337,3338,3338,3338,3336,3337,3336,3336,3336,3336,3335,3336,3338,3337,3338,3337,3338,3338,3337,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3336,3337,3338,3337,3338,3337,"3335
"
2016-11-29 14:03:34:831 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3338,0,0,0,28,0,149,0,0,0,3,3334,3336,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3338,3337,3337,3338,3338,3338,3337,3337,3336,3336,3337,3336,3336,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3337,3337,3337,3338,3336,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:35:643 B,,3,9,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,11679,3334,3339,0,0,0,28,0,150,0,0,0,3,3334,3337,3336,3336,3336,3339,3338,3338,3338,3337,3336,3337,3337,3336,3337,3338,3339,3338,3337,3337,3337,3336,3336,3336,3335,3335,3337,3337,3338,3337,3338,3337,3338,3336,3336,3336,3338,3338,3338,3337,3337,3338,3336,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:36:454 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3339,0,0,0,28,0,150,0,0,0,3,3334,3337,3336,3336,3336,3339,3338,3338,3338,3337,3336,3337,3337,3336,3337,3338,3339,3338,3337,3337,3337,3336,3336,3336,3335,3335,3337,3337,3338,3337,3338,3337,3338,3336,3336,3336,3338,3338,3338,3337,3337,3338,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:37:266 B,,3,9,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3338,0,0,0,28,0,151,0,0,0,3,3334,3336,3336,3336,3336,3338,3338,3337,3338,3336,3336,3337,3337,3337,3337,3338,3338,3337,3336,3338,3336,3336,3337,3336,3335,3336,3337,3337,3337,3337,3338,3337,3338,3336,3335,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3337,3337,3337,3338,"3335
"
2016-11-29 14:03:38:077 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3335,3339,0,0,0,28,0,152,0,0,0,3,3335,3336,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3337,3338,3339,3338,3337,3337,3337,3336,3336,3337,3335,3336,3338,3338,3338,3337,3338,3337,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3338,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:38:888 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,153,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3337,3336,3338,3338,3337,3336,3338,3337,3336,3336,3335,3336,3335,3337,3337,3338,3338,3338,3337,3338,3336,3336,3336,3338,3338,3338,3337,3337,3338,3337,3337,3336,3338,3338,3337,3337,"3335
"
2016-11-29 14:03:39:700 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3335,3339,0,0,0,28,0,154,0,0,0,3,3335,3337,3337,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3336,3339,3339,3337,3337,3337,3336,3336,3337,3336,3336,3335,3338,3337,3338,3337,3338,3337,3338,3336,3336,3337,3338,3338,3338,3337,3337,3337,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:40:511 B,,3,9,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3335,3339,0,0,0,28,0,154,0,0,0,3,3335,3337,3337,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3336,3339,3339,3337,3337,3337,3336,3336,3337,3336,3336,3335,3338,3337,3338,3337,3338,3337,3338,3336,3336,3337,3338,3338,3338,3337,3337,3337,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:41:323 B,,3,5,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3335,3339,0,0,0,28,0,155,0,0,0,3,3335,3336,3337,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3337,3336,3338,3339,3337,3337,3338,3336,3337,3337,3336,3335,3335,3338,3338,3338,3337,3338,3338,3338,3336,3336,3337,3337,3338,3337,3337,3337,3338,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:42:134 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3339,0,0,0,28,0,156,0,0,0,3,3335,3336,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3336,3338,3339,3338,3336,3337,3336,3336,3337,3336,3335,3335,3338,3338,3338,3337,3337,3337,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3337,3337,3337,3337,3338,"3335
"
2016-11-29 14:03:42:945 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3339,0,0,0,28,0,157,0,0,0,3,3334,3337,3336,3337,3336,3338,3337,3338,3338,3337,3337,3337,3337,3336,3336,3338,3339,3337,3337,3337,3336,3336,3336,3336,3336,3335,3337,3337,3338,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3337,3338,3338,3336,3337,3336,3337,3337,3337,3337,"3335
"
2016-11-29 14:03:43:757 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3334,3338,0,0,0,28,0,158,0,0,0,3,3334,3337,3336,3337,3336,3338,3337,3337,3338,3337,3337,3338,3337,3336,3336,3338,3338,3338,3337,3338,3337,3336,3337,3336,3336,3335,3337,3337,3338,3336,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3337,3338,3337,3337,3336,3338,3338,3337,3338,"3336
"
2016-11-29 14:03:44:567 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,3336,3334,3338,0,0,0,28,0,159,0,0,0,3,3334,3337,3336,3337,3336,3338,3338,3338,3338,3337,3336,3338,3337,3337,3336,3338,3338,3338,3337,3338,3337,3336,3337,3336,3336,3335,3337,3337,3338,3336,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3337,3338,3337,3337,3336,3338,3338,3337,3338,"3336
"
2016-11-29 14:03:45:379 B,,3,9,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3338,0,0,0,28,0,159,0,0,0,3,3334,3337,3336,3337,3336,3338,3338,3338,3338,3337,3336,3338,3337,3337,3336,3338,3338,3338,3337,3337,3336,3336,3337,3336,3335,3336,3338,3337,3338,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3337,3338,3337,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:46:190 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3333,3338,0,0,0,28,0,160,0,0,0,3,3333,3337,3336,3337,3336,3338,3337,3338,3338,3337,3337,3338,3337,3336,3336,3338,3338,3337,3336,3338,3337,3336,3336,3336,3335,3335,3337,3337,3338,3337,3338,3337,3337,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3336,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:47:001 B,,3,5,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,161,0,0,0,3,3335,3336,3336,3337,3336,3338,3338,3337,3338,3337,3337,3338,3337,3337,3336,3338,3338,3338,3337,3338,3336,3336,3336,3336,3336,3335,3338,3337,3338,3337,3338,3337,3338,3335,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3336,3337,3337,3337,3337,"3335
"
2016-11-29 14:03:47:813 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3338,0,0,0,28,0,162,0,0,0,3,3334,3336,3336,3337,3336,3338,3337,3338,3337,3337,3337,3338,3337,3337,3336,3338,3338,3338,3336,3338,3336,3336,3337,3336,3336,3336,3338,3337,3338,3338,3338,3338,3338,3335,3336,3336,3338,3338,3337,3338,3337,3338,3337,3336,3336,3337,3338,3338,3338,"3335
"
2016-11-29 14:03:48:624 B,,3,5,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,15016,3335,3338,0,0,0,28,0,163,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3337,3338,3338,3337,3337,3338,3336,3336,3336,3336,3335,3335,3337,3337,3338,3336,3338,3337,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3337,3362,3338,3338,3338,"3335
"
2016-11-29 14:03:49:435 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,163,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3337,3336,3337,3338,3338,3337,3337,3338,3336,3336,3336,3336,3335,3335,3337,3337,3338,3336,3338,3337,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3337,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:50:247 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,164,0,0,0,3,3335,3336,3337,3338,3336,3338,3338,3337,3338,3337,3337,3337,3337,3336,3337,3338,3338,3338,3336,3337,3336,3336,3336,3336,3336,3335,3338,3337,3337,3337,3338,3338,3338,3336,3336,3337,3337,3338,3338,3338,3338,3338,3336,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:51:058 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3339,0,0,0,28,0,165,0,0,0,3,3334,3337,3337,3337,3335,3338,3337,3337,3338,3336,3337,3337,3337,3337,3336,3338,3339,3338,3336,3337,3336,3336,3337,3336,3336,3335,3337,3337,3338,3337,3338,3337,3338,3336,3336,3336,3337,3338,3338,3338,3337,3337,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:51:871 B,,3,10,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3338,0,0,0,28,0,166,0,0,0,3,3334,3337,3336,3337,3336,3338,3338,3337,3338,3337,3337,3337,3338,3336,3336,3338,3338,3338,3337,3337,3336,3336,3336,3336,3335,3335,3337,3337,3338,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3338,3337,3337,3336,3337,3336,3338,3337,3338,3337,"3335
"
2016-11-29 14:03:52:682 B,,3,6,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3339,0,0,0,28,0,167,0,0,0,3,3335,3336,3336,3337,3336,3339,3337,3338,3338,3337,3337,3337,3337,3337,3336,3338,3338,3338,3336,3338,3337,3336,3336,3336,3336,3335,3337,3337,3338,3337,3338,3337,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3337,3337,3337,3337,3337,"3335
"
2016-11-29 14:03:53:495 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3339,0,0,0,28,0,167,0,0,0,3,3335,3336,3336,3337,3336,3339,3337,3338,3338,3337,3337,3337,3337,3337,3336,3338,3338,3338,3336,3338,3337,3336,3336,3336,3336,3335,3337,3337,3338,3337,3338,3337,3338,3336,3336,3336,3338,3338,3338,3338,3337,3338,3337,3337,3337,3337,3337,3337,3337,"3335
"
2016-11-29 14:03:54:306 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,168,0,0,0,3,3335,3336,3336,3337,3336,3338,3338,3337,3338,3337,3338,3337,3337,3336,3336,3338,3338,3337,3337,3338,3336,3336,3337,3336,3335,3335,3337,3337,3338,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3338,3338,3338,3336,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:55:117 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3339,0,0,0,28,0,169,0,0,0,3,3335,3337,3337,3336,3336,3338,3338,3337,3338,3337,3337,3337,3337,3336,3336,3338,3339,3338,3336,3337,3336,3336,3336,3336,3335,3336,3338,3337,3338,3337,3338,3338,3338,3336,3335,3336,3338,3338,3338,3337,3337,3338,3337,3337,3337,3337,3337,3337,3338,"3335
"
2016-11-29 14:03:55:929 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3335,3339,0,0,0,28,0,170,0,0,0,3,3335,3336,3336,3336,3336,3338,3338,3337,3338,3337,3336,3337,3337,3336,3337,3338,3339,3338,3337,3338,3336,3336,3337,3336,3336,3335,3338,3338,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3337,3338,3337,3337,3336,3337,3337,3337,3337,"3335
"
2016-11-29 14:03:56:740 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3339,0,0,0,28,0,171,0,0,0,3,3334,3336,3336,3337,3336,3338,3338,3338,3338,3337,3337,3338,3337,3337,3337,3338,3339,3338,3337,3338,3336,3336,3337,3336,3335,3335,3338,3337,3337,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3336,3337,3338,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:57:551 B,,3,9,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,6674,3335,3338,0,0,0,28,0,172,0,0,0,3,3335,3336,3336,3337,3336,3338,3338,3337,3338,3337,3337,3337,3337,3336,3337,3338,3338,3338,3337,3338,3336,3336,3337,3336,3335,3335,3338,3337,3337,3337,3338,3338,3338,3336,3336,3336,3338,3338,3338,3336,3337,3338,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:58:362 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,172,0,0,0,3,3335,3336,3336,3337,3336,3338,3338,3337,3338,3337,3337,3337,3337,3336,3337,3338,3338,3338,3337,3338,3336,3336,3337,3336,3335,3335,3338,3337,3338,3337,3338,3337,3338,3336,3336,3337,3338,3338,3338,3337,3337,3338,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:03:59:173 B,,3,6,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3335,3338,0,0,0,28,0,173,0,0,0,3,3335,3337,3336,3336,3336,3338,3338,3338,3338,3337,3336,3337,3337,3336,3336,3338,3338,3338,3337,3338,3337,3336,3336,3337,3335,3335,3337,3337,3338,3337,3337,3338,3338,3336,3336,3336,3338,3338,3338,3337,3337,3338,3337,3337,3336,3338,3337,3338,3337,"3336
"
2016-11-29 14:03:59:985 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3334,3339,0,0,0,28,0,174,0,0,0,3,3334,3336,3336,3337,3336,3338,3338,3337,3338,3337,3337,3337,3337,3337,3337,3338,3339,3337,3337,3337,3337,3336,3337,3336,3336,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3336,3338,3337,3338,3338,3338,3338,3337,3337,3336,3338,3337,3338,3338,"3336
"
2016-11-29 14:04:00:796 B,,3,7,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3335,3338,0,0,0,28,0,175,0,0,0,3,3335,3337,3336,3337,3336,3338,3338,3337,3338,3337,3337,3337,3338,3337,3336,3338,3338,3338,3337,3338,3336,3336,3337,3336,3335,3335,3337,3337,3338,3338,3338,3338,3338,3336,3336,3336,3337,3338,3338,3338,3338,3337,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:04:01:608 B,,3,5,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3339,0,0,0,28,0,176,0,0,0,3,3334,3336,3336,3337,3336,3338,3337,3337,3338,3337,3337,3337,3337,3336,3337,3338,3339,3338,3337,3338,3336,3336,3336,3337,3335,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3337,3336,3337,3336,3337,3337,3338,3337,"3335
"
2016-11-29 14:04:02:420 B,,3,4,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3339,0,0,0,28,0,176,0,0,0,3,3334,3336,3336,3337,3336,3338,3337,3337,3338,3337,3337,3337,3337,3336,3337,3338,3339,3338,3337,3338,3336,3336,3336,3337,3335,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3337,3336,3337,3336,3337,3337,3338,3337,"3335
"
2016-11-29 14:04:03:231 B,,3,4,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3338,0,0,0,28,0,177,0,0,0,3,3334,3336,3336,3337,3336,3338,3338,3338,3337,3337,3336,3337,3338,3336,3336,3338,3338,3338,3337,3338,3337,3336,3336,3336,3335,3335,3338,3337,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3337,3337,3337,3337,3336,3338,3337,3337,3338,"3335
"
2016-11-29 14:04:04:043 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3339,0,0,0,28,0,178,0,0,0,3,3334,3337,3336,3336,3336,3338,3337,3337,3338,3337,3337,3337,3337,3337,3336,3338,3339,3337,3337,3337,3337,3336,3336,3336,3335,3336,3338,3337,3338,3337,3338,3337,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3336,3338,3337,3337,3337,"3335
"
2016-11-29 14:04:04:854 B,,3,8,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16685,3334,3338,0,0,0,28,0,179,0,0,0,3,3334,3337,3336,3337,3336,3338,3338,3338,3338,3337,3337,3337,3338,3337,3337,3338,3338,3337,3337,3337,3337,3336,3336,3336,3336,3336,3338,3337,3338,3337,3338,3338,3338,3336,3336,3336,3337,3338,3338,3337,3338,3338,3338,3336,3336,3337,3337,3337,3337,"3335
"
2016-11-29 14:04:05:666 B,,3,9,"
T",$#,2,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,28,	 B,$#,2,16684,3334,3338,0,0,0,28,0,180,0,0,0,3,3334,3336,3337,3337,3336,3338,3338,3338,3338,3337,3337,3338,3337,3337,3336,3338,3338,3338,3337,3337,3337,3336,3337,3336,3335,3335,3337,3337,3337,3337,3338,3337,3338,3336,3336,3336,3338,3338,3337,3337,3337,3338,3336,3337,3336,3337,3337,3337,3337,"3335
"
