2016-11-28 11:13:38:592B,$#,2,16783,3350,3360,0,0,0,31,0,135,0,0,0,1,3350,3354,3353,3354,3354,3358,3356,3357,3355,3357,335),3359,3360,3360,3360,3358,3358,3356,3354,3359,3354,3354,3354,3354,3354,3352,3359,3359,3359,3359,3360,3360,3360,3352,3352,3353¬3356,3359,3356,3359,3359,3359,3359,3359,3359,3357,3357,3358,3358,"3356
"
2016-11-28 11:13:40:174B,$#,2,16783,3349,3361,0,0,0,31,0,136,0,0,0,1,339,3354,3354,3354,3354,3357,3356,3357,3355,3357,3359,3359,3361,3360,3360,3357,3357,3357,3354,3359,3354,3354,3354,3354,3354,3351,3359,s359,3359,3359,3361,3360,3360,3352,3352,3353,3356,3359,3356,3359,3358,3360,3359,3358,3359,3357,3357,3358,3358,"3356
"
2016-11-28 11:13:40:965B,$#,2,16783,3350,3361,0,0,0,31,0,137,0,0,0,1,3350,3354,3354,3354,3354,3357,3356,3357,3355,3357,3359,3359,3361,3360,3360,3358,3357,3357,3354,3359,3354,3353,3354,3354,3353,3352,3359,3359,3359,3359,3361,3360,3360,3352,3352,3353,3356,3359,3356,3359,3359,3359,3358,3359,3358,3357,3357,3358,3358,"3356
"
2016-11-28 11:13:42:547B,$#,2,16783,3350,3361,0,0,0,31,0,139,0,0,0,1,3350,3354,3353,3354,3354,3358,3356,3357,3355,3357,3358,3359,3361,3360,3360,3358,3357,3356,3354,3360,3354,3354,3354,3355,3353,3352,3359,3359,3359,3359,3360,3360,3360,3352,3351,3352,3356,3359,3356,3359,3359,3360,3358,3359,3359,3357,3357,3358,3358,"3356
"
