2016-11-28 10:44:12:296B,$#,2,17058,3407,3419,0,0,0,30,0,252,0,0,0,1,3415,3408,3408,3408,3407,3410,3409,3411,3409,3410,3410,3411,3411,3410,3411,3411,3411,3410,3415,3412,3413,3413,3413,3414,3412,3411,3412,3412,3411,3411,3412,3417,3413,3412,3412,3412,3410,3412,3410,3414,3412,3412,3413,3412,3412,3412,3412,3411,3412,"3419
"
2016-11-28 10:44:13:880B,$#,2,17058,3407,3419,0,0,0,30,0,254,0,0,0,1,3416,3409,3407,3408,3407,3410,3410,3410,3409,3409,3411,3411,3411,3410,3410,3412,3411,3410,3414,3411,3413,3413,3414,3414,3412,3411,3412,3412,3411,3411,3412,3418,3413,3412,3412,3412,3410,3412,3410,3414,3413,3413,3412,3412,3413,3412,3412,3412,3412,"3419
"
2016-11-28 10:44:14:671B,$#,2,17058,3407,3419,0,0,0,30,0,254,0,0,0,1,3416,3409,3407,3408,3407,3410,3410,3410,3409,3409,3411,3411,3411,3410,3410,3412,3411,3410,3414,3411,3413,3413,3414,3414,3412,3411,3412,3412,3411,3411,3412,3418,3413,3412,3412,3412,3410,3412,3410,3414,3413,3413,3412,3412,3413,3412,3412,3412,3412,"3419
"
2016-11-28 10:44:16:254B,$#,2,17057,3407,3419,0,0,0,30,0,256,0,0,0,1,3415,3408,3407,3407,3407,3410,3409,3410,3409,3409,3411,3411,3411,3410,3410,3411,3411,3410,3414,3411,3414,3413,3413,3413,3412,3412,3411,3413,3411,3411,3412,3417,3413,3411,3411,3412,3409,3412,3410,3413,3412,3412,3412,3412,3413,3412,3412,3411,3411,"3419
"
2016-11-28 10:44:17:046B,$#,2,17057,3407,3420,0,0,0,30,0,257,0,0,0,1,3416,3408,3407,3407,3407,3410,3409,#410,3409,3410,3411,3411,3411,3410,3410,3411,3411,3410,3414,3412,3414,3413,3413,3414,3413,3411,3411,3412,3411,3411,3412,3418,3413,3412,3412,3412,3410,3412,3410,3414,3412,3412,3412,3412,3413,3411,3412,3411,3411,"3420
"
