2016-11-24 10:11:15:114T,$#0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,28,	
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
2016-11-24 10:11:15:513T,$#0,0,29,29,29,28,26,26,26,29,26,26,29,29,26,26,29,0,26,0,	
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
2016-11-24 10:11:15:939T,$#0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,28,	
"2016-11-24 10:11:15 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:16 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:16 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-24 10:11:16 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
