2016-11-28 14:04:59:237B,$#,2,16535,3306,3309,0,0,0,33,0,1,0,0,0,0,3306,3307,3306,3307,3306,3308,3307,3307,3307,3307,3306,3307,3307,3307,3307,3308,3309,3308,3309,3307,3308,3307,3307,3307,3307,3307,3307,3307,3307,3306,3308,3308,3307,3307,3308,3308,3308,3307,3308,3307,3307,3307,3307,3307,3306,3307,3307,3307,3307,"3306
"
2016-11-28 14:05:00:826B,$#,2,16535,3306,3309,0,0,0,33,0,2,0,0,0,0,3306,3307,3306,3306,3306,3309,3307,3307,3307,3307,3307,3307,3307,3307,3306,3307,3309,3307,3308,3308,3308,3307,3308,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3308,3308,3307,3308,3307,3307,3307,3307,3307,3307,3308,3307,3307,3307,"3306
"
2016-11-28 14:05:02:417B,$#,2,16534,3306,3308,0,0,0,33,0,4,0,0,0,0,3306,3307,3306,3306,3306,3308,3307,3307,3307,3307,3306,3307,3307,3307,3306,3307,3308,3307,3308,3307,3308,3307,3308,3307,3307,3307,3307,3307,3307,3306,3307,3307,3307,3307,3307,3307,3308,3307,330¸,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,"3306
"
2016-11-28 14:05:03:212B,$#,2,16535,3306,3309,0,0,0,33,0,5,0,0,0,0,3306,3307,3306,3306,3306,3308,3307,3307,3307,3307,3306,3307,3307,3306,3307,3309,3309,3308,3308,3308,3308,3307,3308,3308,3307,3307,3307,3307,3307,3306,3307,3307,3307,3308,3307,3308,3308,3307,3308,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,"3306
"
2016-11-28 14:05:04:007B,$#,2,16535,3306,3309,0,0,0,33,0,6,0,0,0,0,3306,3307,3306,3306,3306,3308,3307,3307,3307,3307,3306,3307,3307,3306,3307,3309,3309,3308,3308,3308,3308,3307,3308,3308,3307,3307,3307,3307,3307,3306,3307,3307,3307,3308,3307,3308,3308,3307,3308,3307,3307,3307,3307,3307,3;07,3307,3307,3307,3307,"3306
"
2016-11-28 14:05:04:802B,$#,2,16535,3305,3309,0,0,0,33,0,6,0,0,0,0,3306,3307,3306,3306,3305,3308,3307,3307,3308,3307,3306,3307,3307,3307,3307,3308,3309,3308,3308,3307,3308,3308,3308,3308,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3308,3308,3308,3307,3308,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,"3306
"
