2016-11-30 11:00:12:953 B,,3,7,"
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx B",$#,1,16656,3322,3335,0,0,0,27,0,227,0,0,0,0,3322,3331,3332,3332,3331,3330,3335,3333,3333,3332,3332,3331,3332,3331,3332,3330,3331,3333,3333,3331,3330,3329,3330,3327,3329,3333,3331,3333,3333,3332,3332,3331,3333,3332,3331,3332,3332,3331,3331,3331,3331,3330,3330,3332,3331,3334,3331,3333,3331,"3331
"
2016-11-30 11:00:13:802 B,,3,9,"
",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3322,3335,0,0,0,27,0,228,0,0,0,0,3322,3331,3332,3331,3331,3330,3335,3333,3332,3332,3332,3332,3332,3331,3331,3330,3331,3333,3333,3332,3331,3329,3330,3327,3329,3333,3331,3333,3333,3332,3333,3331,3333,3332,3331,3332,3332,3331,3331,3332,3331,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:00:14:650 B,,3,9,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3322,3335,0,0,0,27,0,229,0,0,0,0,3322,3332,3333,3332,3330,3330,3335,3333,3333,3331,3332,3331,3332,3332,3331,3330,3331,3333,3333,3331,3331,3329,3330,3327,3329,3333,3331,3333,3333,3332,3332,3332,3332,3333,3331,3332,3332,3331,3331,3331,3330,3331,3330,3332,3331,3334,3331,3333,3331,"3331
"
2016-11-30 11:00:15:499 B,,3,6,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3322,3335,0,0,0,27,0,230,0,0,0,0,3322,3331,3332,3332,3331,3330,3335,3333,3333,3331,3333,3332,3332,3332,3331,3330,3331,3333,3333,3332,3331,3329,3330,3327,3329,3333,3331,3333,3333,3332,3332,3331,3333,3332,3331,3332,3332,3331,3331,3332,3331,3330,3330,3332,3331,3334,3331,3333,3331,"3331
"
2016-11-30 11:00:16:347 B,,3,7,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16657,3322,3335,0,0,0,27,0,231,0,0,0,0,3322,3331,3331,3332,3331,3330,3335,3333,3333,3332,3332,3331,3331,3332,3331,3330,3331,3333,3333,3331,3331,3329,3330,3327,3329,3333,3331,3333,3333,3332,3333,3332,3333,3333,3331,3332,3333,3331,3331,3332,3331,3331,3331,3332,3331,3334,3331,3333,3332,"3331
"
2016-11-30 11:00:17:194 B,,3,9,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,8327,3322,3335,0,0,0,27,0,232,0,0,0,0,3322,3331,3332,3332,3331,3330,3335,3333,3333,3331,3332,3332,3332,3332,3332,3330,3331,3333,3333,3332,3331,3329,3330,3327,3329,8738,7458,8226,8482,8226,3333,3332,3333,3333,3331,3332,3333,3331,3331,3332,3331,3331,3331,3332,3331,3334,3331,3333,3332,"3331
"
2016-11-30 11:00:18:043 B,,3,9,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3322,3335,0,0,0,27,0,232,0,0,0,0,3322,3331,3332,3332,3331,3330,3335,3333,3333,3331,3332,3332,3332,3332,3332,3330,3331,3333,3333,3332,3331,3329,3330,3327,3329,3333,3331,3332,3333,3332,3333,3331,3333,3333,3331,3332,3332,3331,3331,3331,3331,3330,3331,3332,3331,3335,3331,3333,3331,"3330
"
2016-11-30 11:00:18:891 B,,3,9,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3322,3335,0,0,0,27,0,233,0,0,0,0,3322,3331,3332,3332,3331,3330,3335,3333,3333,3331,3333,3332,3332,3332,3332,3330,3330,3332,3333,3332,3330,3329,3330,3327,3329,3333,3331,3332,3333,3332,3333,3332,3333,3333,3331,3332,3332,3331,3331,3331,3331,3330,3330,3332,3331,3334,3331,3333,3331,"3331
"
2016-11-30 11:00:19:739 B,,3,9,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3322,3334,0,0,0,27,0,234,0,0,0,0,3322,3331,3332,3332,3331,3330,3334,3333,3333,3331,3332,3331,3332,3332,3331,3330,3331,3333,3333,3332,3331,3329,3330,3327,3329,3333,3331,3333,3333,3332,3332,3332,3333,3333,3331,3332,3332,3331,3331,3331,3331,3331,3330,3332,3331,3334,3331,3333,3331,"3331
"
2016-11-30 11:00:20:588 B,,3,10,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3322,3335,0,0,0,27,0,235,0,0,0,0,3322,3331,3331,3332,3330,3330,3335,3333,3333,3331,3332,3331,3332,3332,3332,3330,3331,3333,3333,3332,3331,3329,3330,3327,3329,3333,3331,3333,3333,3332,3333,3331,3333,3332,3331,3332,3333,3330,3331,3331,3331,3331,3331,3332,3331,3334,3331,3333,3331,"3331
"
