2016-11-30 11:25:02:204xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx B,$#,2,16589,3312,3331,0,28,0,28,0,52,0,0,0,0,3331,3324,3312,3313,3321,3327,3326,3311,3284,3327,3330,3328,3325,3327,3331,3332,3331,3331,3329,3330,3298,3298,3297,3296,3300,3315,3316,3313,3319,3323,3301,3307,3331,3301,3305,3300,3304,3302,3302,3306,3328,3328,3329,3328,3328,3330,3330,3330,3328,"3331
"
2016-11-30 11:25:03:061 B,,3,4095,"
$#",2,0,0,28,27,28,27,26,26,26,28,26,26,28,28,26,26,28,0,26,0,	 B,$#,2,16590,3284,3332,0,28,0,28,0,52,0,0,0,0,3331,3324,3312,3313,3321,3327,3329,3323,3284,3321,3330,3328,3325,3328,3331,3332,3330,3331,3330,3330,3299,3297,3297,3296,3299,3315,3316,3313,3319,3323,3302,3307,3330,3301,3306,3300,3304,3302,3302,3306,3328,3329,3330,3330,3329,3329,3330,3330,3328,"3331
"
2016-11-30 11:25:03:917 B,,3,4095,"
$#",2,0,0,28,27,28,27,26,26,26,28,26,26,28,28,26,26,28,0,26,0,	 B,$#,2,16591,3284,3332,0,28,0,28,0,53,0,0,0,0,3330,3325,3312,3313,3321,3327,3326,3330,3284,3324,3331,3329,3325,3328,3330,3332,3331,3332,3330,3330,3299,3296,3298,3297,3299,3316,3316,3313,3319,3323,3301,3307,3331,3301,3305,3300,3304,3302,3302,3306,3328,3329,3330,3329,3329,3329,3330,3330,3328,"3331
"
2016-11-30 11:25:04:773 B,,3,4095,"
$#",2,0,0,28,27,28,27,26,26,26,28,26,26,28,28,26,26,28,0,26,0,	 B,$#,2,16591,3283,3336,0,28,0,28,0,54,0,0,0,0,3331,3324,3311,3313,3321,3327,3326,3330,3283,3325,3336,3328,3325,3328,3331,3332,3330,3331,3330,3330,3299,3297,3297,3296,3299,3316,3316,3313,3319,3322,3301,3307,3331,3301,3305,3300,3303,3302,3302,3305,3328,3329,3330,3329,3329,3329,3330,3330,3329,"3331
"
2016-11-30 11:25:05:629 B,,3,4095,"
$#",2,0,0,28,27,28,27,26,26,26,28,26,26,28,28,26,26,28,0,26,0,	 B,$#,2,16591,3286,3332,0,28,0,28,0,55,0,0,0,0,3330,3325,3312,3313,3321,3327,3326,3323,3286,3325,3330,3330,3325,3327,3331,3332,3330,3331,3330,3330,3299,3297,3298,3297,3299,3316,3316,3313,3319,3323,3301,3307,3331,3301,3305,3300,3304,3302,3302,3306,3328,3330,3329,3329,3329,3329,3330,3329,3328,"3331
"
2016-11-30 11:25:06:485 B,,3,4095,"
$#",2,0,0,28,27,28,27,26,26,26,28,26,26,28,28,26,26,28,0,26,0,	 B,,2,16592,3283,3338,0,28,0,28,0,56,0,0,0,0,3333,3324,3312,3314,3322,3327,3326,3329,3283,3324,3338,3328,3326,3328,3330,3332,3330,3331,3330,3330,3298,3296,3298,3298,3299,3316,3316,3313,3319,3323,3301,3307,3330,3301,3306,3300,3304,3302,3302,3306,3328,3330,3329,3329,3329,3329,3330,3330,3329,"3331
"
2016-11-30 11:25:07:342 B,,3,4095,"
$#",2,0,0,28,27,28,27,26,26,26,28,26,26,28,28,26,26,28,0,26,0,	 B,$#,2,16590,3284,3332,0,28,0,28,0,57,0,0,0,0,3331,3324,3312,3313,3321,3327,3327,3323,3284,3322,3328,3328,3325,3328,3331,3332,3331,3331,3330,3329,3300,3296,3298,3296,3299,3315,3316,3313,3319,3323,3301,3307,3331,3301,3306,3300,3304,3301,3302,3306,3328,3329,3329,3329,3329,3330,3330,3330,3329,"3331
"
2016-11-30 11:25:08:199 B,,3,4095,"
$#",2,0,0,28,27,28,27,26,26,26,28,26,26,28,28,26,26,28,0,26,0,	 B,$#,2,1660,3312,3331,0,0,0,0,0,58,0,0,0,0,3331,3325,3312,3313,3322,4642,6178,2082,41505,1314,3328,3328,3325,3328,3331,3332,3331,3331,3330,3329,3300,3296,3298,3296,3299,3315,3316,3313,3319,3323,3301,3307,3331,3301,3306,3300,3304,3301,3302,3306,3328,3329,3329,3329,3329,3330,3330,3330,3329,"3331
"
