2016-11-30 11:25:01:819xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx B,$#,1,16655,3327,3334,0,0,0,27,0,51,0,0,0,0,3331,3331,3331,3332,3330,3330,3334,3333,3332,3331,3332,3331,3331,3331,3331,3330,3331,3333,3332,3331,3330,3329,3329,3327,3328,3332,3331,3333,3333,3331,3332,3331,3332,3332,3331,3332,3331,3331,3331,3331,3330,3330,3330,3332,3331,3334,3331,3332,3331,"3330
"
2016-11-30 11:25:02:675 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16655,3327,3334,0,0,0,27,0,52,0,0,0,0,3331,3331,3331,3332,3330,3330,3334,3333,3333,3331,3332,3331,3331,3331,3331,3329,3331,3332,3332,3331,3330,3329,3330,3327,3328,3333,3331,3332,3333,3331,3332,3331,3332,3332,3331,3332,3332,3331,3330,3332,3330,3330,3330,3332,3331,3333,3331,3332,3331,"3331
"
2016-11-30 11:25:03:530 B,,3,4095,"
",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,,1,8327,3326,3334,0,0,0,27,0,53,0,0,0,0,3331,3331,3332,3332,3330,3330,3334,3333,3332,3331,3331,3331,3332,3331,3332,3329,3330,3332,3332,3332,3330,3329,3329,3326,3328,3333,3331,3332,3333,3331,3332,3331,3332,3332,3331,3332,3332,3331,3330,3332,3330,3330,3330,3332,3331,3333,3331,3332,3331,"3331
"
2016-11-30 11:25:04:387 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16655,3326,3334,0,0,0,27,0,53,0,0,0,0,3331,3331,3332,3332,3330,3330,3334,3333,3332,3331,3331,3331,3332,3331,3332,3329,3330,3332,3332,3332,3330,3329,3329,3326,3328,3333,3331,3332,3333,3331,3332,3331,3333,3332,3331,3332,3332,3331,3331,3331,3330,3330,3331,3332,3330,3334,3331,3333,3331,"3330
"
2016-11-30 11:25:05:243 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,,1,16655,3327,3334,0,0,0,27,0,54,0,0,0,0,3331,3331,3331,3331,3330,3330,3334,3333,3333,3331,3331,3332,3332,3331,3331,3330,3331,3332,3332,3332,3330,3329,3329,3327,3328,3333,3331,3332,3333,3332,3332,3331,3333,3332,3331,3332,3332,3330,3331,3331,3330,3330,3330,3332,3330,3334,3331,3333,3331,"3330
"
2016-11-30 11:25:06:100 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,,1,16656,3327,3334,0,0,0,27,0,55,0,0,0,0,3330,3331,3332,3332,3331,3330,3334,3333,3333,3331,3332,3332,3331,3331,3331,3330,3330,3332,3332,3331,3330,3329,3329,3327,3328,3333,3331,3333,3332,3331,3332,3331,3332,3333,3331,3332,3332,3331,3331,3331,3330,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:25:06:956 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16655,3327,3334,0,0,0,27,0,56,0,0,0,0,3331,3331,3332,3332,3330,3330,3334,3333,3332,3331,3332,3331,3331,3332,3331,3330,3331,3332,3332,3331,3330,3329,3329,3327,3328,3332,3331,3332,3333,3332,3332,3331,3333,3332,3331,3332,3332,3331,3330,3331,3330,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:25:07:812 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16656,3327,3335,0,0,0,27,0,57,0,0,0,0,3331,3331,3331,3332,3330,3330,3335,3333,3333,3331,3332,3331,3332,3332,3332,3329,3330,3333,3333,3332,3330,3329,3330,3327,3328,3332,3331,3332,3333,3331,3332,3331,3332,3332,3331,3331,3332,3331,3331,3331,3330,3330,3331,3332,3331,3333,3331,3333,3331,"3330
"
2016-11-30 11:25:08:669 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,26,	 B,$#,1,16655,3327,3334,0,0,0,27,0,58,0,0,0,0,3331,3331,3331,3331,3330,3330,3334,3333,3333,3331,3332,3331,3332,3331,3331,3329,3331,3332,3332,3331,3330,3328,3329,3327,3328,3333,3331,3332,3333,3331,3332,3331,3332,3332,3331,3332,3332,3330,3331,3331,3330,3330,3330,3332,3331,3333,3331,3333,3331,"3330
"
