2016-11-25 11:17:03:602T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:04:394T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:05:187T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:05:980T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:06:773T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:07:568T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:08:359T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:09:151T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:10:737T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:11:530T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:12:322T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:13:115T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:13:908T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:14:701T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:15:494T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:16:288T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:17:080T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:17:875T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:18:666T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:19:459T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:20:249T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:21:042T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:21:835T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:22:627T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:23:420T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:24:212T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:25:007T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:25:798T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,24,0,0,0,24,	
2016-11-25 11:17:26:588T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:27:381T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:28:175T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:28:969T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:29:761T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:30:555T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:31:346T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:32:140T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:32:930T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:33:723T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:34:516T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:35:308T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:38:206T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:38:999T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:39:791T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:40:583T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
2016-11-25 11:17:41:376T,$#,2,0,0,0,25,0,0,0,25,0,0,0,24,0,0,0,25,0,0,0,24,	
