2016-11-28 14:30:08:073B,$#,2,16744,3347,3354,0,0,0,33,0,36,0,0,0,1,3351,3348,3347,3347,3347,3349,3349,3349,3349,3348,3348,3348,3348,3348,3347,3351,3349,3349,3350,3349,3350,3349,3349,3350,3348,3349,3348,3349,3348,3347,3349,3354,3349,3349,3348,3349,3348,3349,3349,3351,3349,3349,3348,3348,3348,3349,3348,3348,3349,"3352
"
2016-11-28 14:30:08:864B,$#,2,16745,3347,3354,0,0,0,33,0,37,0,0,0,1,3351,3348,3347,3347,3347,3349,3349,3350,3348,3349,3348,3349,3348,3348,3348,3351,3350,3349,3350,3349,3351,3349,3349,3350,3348,3348,3348,3349,3349,3348,3349,3354,3349,3348,3348,3349,3349,3349,3349,3351,3349,3349,3349,3348,3349,3349,3349,3349,3349,"3352
"
2016-11-28 14:30:09:654B,$#,2,6697,3347,3351,0,0,0,33,0,38,0,0,0,1,3351,3348,3347,3347,3347,3349,3349,3349,3349,3348,3348,3348,3348,3348,3347,3350,3350,3349,3349,3349,3350,3349,3349,3350,3348,3348,3348,3349,3349,3348,3349,3354,3349,3348,3348,3349,3349,3349,3349,3351,3349,3349,3349,3348,3349,3349,3349,3349,3349,"3352
"
2016-11-28 14:30:10:445B,$#,2,16744,3347,3354,0,0,0,34,0,38,0,0,0,1,3351,3348,3347,3347,3347,3349,3349,3349,3349,3348,3348,3348,3348,3348,3347,3350,3350,3349,3349,3349,3350,3349,3349,3350,3348,3348,3348,3349,3348,3347,3348,3354,3349,3348,3348,3349,3348,3349,3349,3351,3349,3349,3349,3349,3349,3349,3348,3348,3349,"3352
"
2016-11-28 14:30:12:028B,$#,2,16745,3347,3354,0,0,0,34,0,40,0,0,0,1,3351,3348,3347,3347,3347,3349,3348,3350,3349,3349,3348,3349,3348,3348,334x,3351,33503349,3350,3350,3350,3349,3349,3349,3349,3348,3348,3349,3348,3348,3348,3354,3349,3349,3348,3349,3348,3349,3349,3351,3349,3349,3349,3349,3349,3349,3349,3349,3349,"3353
"
2016-11-28 14:30:14:040B,$#,2,16745,3347,3355,0,0,0,34,0,42,0,0,0,1,3351,3348,3347,3348,3347,3349,3349,3349,3349,3348,3341,3348,3349,3348,3348,3350,3350,3349,3350,3349,3350,3349,3350,3350,3349,3348,3348,3350,3349,3348,3348,3355,3350,3349,3348,3348,3349,3349,3349,3351,3349,3349,3349,3349,3349,3348,3349,3349,3350,"3353
"
