2016-11-28 14:47:54:194B,$#,2,16804,3359,3367,0,0,0,34,0,205,0,0,0,1,3364,3360,3359,3360,3359,3360,3360,3361,3361,3361,3360,3360,3360,3360,3360,3362,3372,3360,3362,3362,3362,3361,3362,3362,3360,3360,3360,3362,3360,3360,3360,3366,3361,3360,3360,3360,3360,3361,3361,3363,3360,3361,3360,3361,3361,3360,3360,3361,3362,"3367
"
2016-11-28 14:47:54:985B,$#,2,16804,3359,3366,0,0,0,34,0,206,0,0,0,1,3365,3361,3359,3359,3359,3360,3360,3361,3361,3360,3360,3360,3360,3360,3359,3362,3362,3361,3361,3361,3363,3361,3361,3362,3360,3360,3360,3362,3360,3359,3360,3366,3361,3360,3360,3361,3360,3361,3360,3363,3361,3361,3360,3361,3360,3361,3361,3360,3361,"3366
"
2016-11-28 14:47:55:777B,$#,2,16805,3358,3366,0,0,0,34,0,207,0,0,0,1,3365,3360,3359,3359,3358,3360,3360,3362,3361,3360,3360,3361,3361,3360,3360,3362,3362,3361,3361,3361,3362,3362,3362,3362,3360,3360,3361,3362,3360,3360,3360,3366,3362,3360,3360,3361,3361,3361,3361,3363,3361,3361,3360,3360,3360,3361,3361,3361,3362,"3366
"
2016-11-28 14:47:56:567B,$#,2,16805,3358,3366,0,0,0,34,0,207,0,0,0,1,3365,3360,3359,3359,3358,3370,3360,3362,3361,3360,3360,3361,3361,3360,3360,3362,3362,3361,3361,3361,3362,3362,3362,3362,3360,3360,3361,3362,3360,3360,3360,3366,3362,3360,3360,3361,3361,3361,3361,3363,3361,3361,3360,3360,3360,3361,3361,3361,3362,"3366
"
2016-11-28 14:47:58:940B,$#,2,16805,3358,3366,0,0,,34,0,210,0,0,0,1,3365,3361,3360,3359,3358,3361,3360,3361,3361,3361,3360,3361,3360,3360,3359,3362,3362,3360,3362,3362,3363,3361,3361,3362,3360,3360,3361,3362,3360,3360,3360,3366,3361,3360,3360,3361,3360,3360,3361,3363,3361,3361,3360,3360,3361,3361,3361,3361,3362,"3366
"
2016-11-28 14:47:59:732B,$#,2,16805,3359,3367,0,0,0,34,0,211,0,0,0,1,3365,3361,3359,3360,3359,3361,3360,3361,3361,3360,3360,3361,3360,3360,3359,3363,3362,3361,3362,3361,3362,3362,3361,3361,3360,3360,3361,3362,3360,3359,3361,3367,3362,3360,3360,3362,3361,3361,3360,3363,3362,3362,3360,3360,3361,3361,3361,3361,3362,"3366
"
2016-11-28 14:48:00:522B,$#,2,16805,3359,3367,0,0,0,34,0,211,0,0,0,1,3365,3361,3359,3360,3359,3361,3360,3361,3361,3360,3360,3361,3360,3360,3359,3363,3362,3361,3362,3361,3362,3362,3361,3361,3360,3360,3361,3362,3360,3359,3361,3367,3362,3360,3360,3362,3361,3361,3360,3363,3362,3362,3360,3360,3361,3361,3361,3361,3362,"3366
"
2016-11-28 14:48:01:314B,$#,2,16805,3359,3367,0,0,0,34,0,212,0,0,0,1,3365,3360,3360,3359,3359,3360,3360,3362,3361,3360,3361,3360,3360,3360,3359,3362,3362,3361,3362,3362,3362,3361,3361,3361,3360,3360,3360,3362,3360,3360,3361,3367,3362,3361,3360,3361,3361,3361,3360,3363,3361,3361,3361,3360,3361,3360,3361,3361,3362,"3367
"
