2016-11-30 11:42:16:843 B,,3,4095,"
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx B",$#,1,11658,3327,3334,0,0,0,27,0,183,0,0,0,0,3331,3331,3331,3331,3330,3330,3334,3333,3333,3331,3332,3331,3331,3331,3332,3329,3330,3332,3333,3331,3331,3329,3330,3327,3328,3333,3331,3332,3332,3331,3332,3331,3332,3332,3331,3332,3332,3331,3331,3332,3330,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:42:17:699 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16655,3327,3334,0,0,0,27,0,183,0,0,0,0,3331,3331,3331,3331,3330,3330,3334,3333,3333,3331,3332,3331,3331,3331,3332,3329,3330,3332,3333,3331,3331,3329,3330,3327,3328,3333,3331,3332,3332,3331,3332,3331,3332,3332,3331,3332,3332,3331,3331,3332,3330,3330,3330,3332,3331,3333,3331,3333,3332,"3330
"
2016-11-30 11:42:18:553 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3326,3335,0,0,0,27,0,184,0,0,0,0,3331,3331,3331,3331,3331,3330,3335,3333,3333,3331,3332,3332,3332,3332,3331,3329,3331,3332,3333,3332,3330,3329,3330,3326,3328,3333,3331,3332,3333,3331,3332,3331,3333,3332,3331,3332,3333,3331,3331,3331,3331,3331,3330,3331,3330,3334,3331,3333,3331,"3330
"
2016-11-30 11:42:19:407 B,,3,4095,"
",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3334,0,0,0,27,0,185,0,0,0,0,3331,3331,3332,3331,3331,3330,3334,3333,3333,3331,3332,3331,3331,3331,3331,3329,3331,3332,3333,3331,3330,3329,3329,3327,3328,3333,3331,3333,3333,3332,3332,3331,3333,3332,3331,3332,3332,3330,3331,3331,3330,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:42:20:261 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3335,0,0,0,27,0,186,0,0,0,0,3331,3331,3331,3331,3331,3330,3335,3333,3332,3331,3332,3331,3332,3331,3331,3329,3330,3332,3333,3331,3330,3329,3329,3327,3329,3333,3331,3332,3333,3331,3333,3331,3332,3332,3331,3332,3332,3331,3331,3331,3331,3330,3331,3332,3331,3333,3331,3333,3331,"3330
"
2016-11-30 11:42:21:117 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3335,0,0,0,27,0,187,0,0,0,0,3331,3331,3332,3331,3330,3330,3335,3333,3332,3332,3331,3331,3331,3331,3332,3330,3331,3333,3332,3331,3330,3328,3330,3327,3329,3332,3331,3332,3333,3332,3332,3331,3332,3333,3331,3331,3332,3331,3331,3331,3330,3330,3330,3332,3331,3334,3331,3333,3332,"3331
"
2016-11-30 11:42:21:971 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,,1,16656,3327,3334,0,0,0,27,0,188,0,0,0,0,3331,3331,3331,3331,3330,3330,3334,3333,3333,3331,3332,3332,3331,3331,3332,3330,3331,3332,3333,3331,3330,3329,3330,3327,3328,3333,3331,3332,3333,3331,3332,3331,3332,3332,3331,3332,3332,3331,3331,3332,3330,3330,3331,3332,3330,3334,3331,3333,3331,"3331
"
2016-11-30 11:42:22:829 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,,1,6662,3327,3334,0,0,0,27,0,189,0,0,0,0,3331,3331,3332,3331,3330,3329,3334,3333,3333,3331,3332,3331,3331,3331,3332,3329,3330,3332,3333,3331,3330,3328,3330,3327,3329,3333,3331,3332,3333,3331,3332,3331,3332,3332,3331,3332,3332,3331,3331,3332,3330,3330,3331,3332,3330,3334,3331,3333,3331,"3331
"
2016-11-30 11:42:23:680 B,,3,4095,"
$ç",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,,1,16656,3327,3334,0,0,0,27,0,189,0,0,0,0,3331,3331,3332,3331,3330,3329,3334,3333,3333,3331,3332,3331,3331,3331,3332,3329,3330,3332,3333,3331,3330,3328,3330,3327,3329,3333,3331,3332,3333,3331,3332,3332,3333,3333,3331,3332,3332,3331,3330,3331,3330,3331,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:42:24:535 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3334,0,0,0,27,0,190,0,0,0,0,3330,3331,3332,3331,3331,3330,3334,3333,3332,3331,3332,3331,3331,3331,3331,3330,3331,3332,3333,3331,3330,3329,3330,3327,3329,3333,3331,3332,3333,3332,3332,3331,3333,3332,3331,3332,3332,3331,3331,3331,3331,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:42:25:389 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3334,0,0,0,27,0,191,0,0,0,0,3331,3331,3332,3332,3330,3330,3334,3333,3333,3331,3332,3332,3332,3331,3331,3329,3331,3333,3333,3332,3330,3329,3330,3327,3329,3332,3331,3332,3333,3332,3332,3331,3333,3333,3331,3332,3332,3331,3331,3331,3330,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
2016-11-30 11:42:26:244 B,,3,4095,"
$G",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3335,0,0,0,27,0,192,0,0,0,0,3331,3331,3332,3331,3330,3330,3335,3333,3333,3331,3332,3331,3331,3332,3332,3330,3331,3332,3333,3331,3330,3329,3329,3327,3328,3333,3331,3332,3332,3331,3333,3331,3332,3333,3331,3332,3332,3331,3331,3331,3330,3330,3331,3332,3331,3334,3331,3333,3331,"3331
"
2016-11-30 11:42:27:099 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3335,0,0,0,27,0,193,0,0,0,0,3331,3331,3331,3331,3330,3330,3335,3333,3333,3331,3332,3332,3331,3331,3331,3329,3330,3332,3333,3331,3330,3329,3330,3327,3328,3333,3331,3332,3333,3332,3332,3331,3332,3333,3331,3332,3332,3330,3331,3332,3330,3330,3330,3332,3330,3334,3331,3333,3331,"3330
"
2016-11-30 11:42:27:953 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,16656,3327,3335,0,0,0,27,0,194,0,0,0,0,3331,3331,3332,3331,3331,3330,3335,3333,3332,3331,3332,3331,3331,3332,3331,3330,3331,3333,3333,3331,3330,3329,3330,3327,3328,3333,3331,3332,3333,3331,3333,3331,3332,3333,3331,3332,3332,3330,3331,3331,3330,3330,3331,3332,3331,3334,3331,3332,3331,"3331
"
2016-11-30 11:42:28:806 B,,3,4095,"
",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,1665,3330,3335,0,0,0,0,0,195,0,0,0,0,3331,3331,3332,3331,3331,3330,3335,3333,3332,3331,3332,3331,3331,3332,3331,3330,3331,3333,3333,3331,3330,3329,3330,3327,3328,3333,3331,3332,3333,3331,3333,3331,3332,3333,3331,3332,3332,3330,3331,3331,3330,3330,3331,3332,3331,3334,3331,3332,3331,"3331
"
2016-11-30 11:42:30:851 B,,3,4095,"
$#",1,0,0,0,27,0,0,0,27,0,0,0,26,0,0,0,26,0,0,0,26,	 B,$#,1,8327,3327,3335,0,0,0,27,0,197,0,0,0,0,3331,3331,3331,3331,3330,3329,3335,3333,3333,3331,3332,3332,3331,3332,3332,3330,3331,3333,3333,3331,3330,3329,3330,3327,3328,3333,3331,3332,3333,3331,3332,3332,3332,3332,3331,3332,3332,3330,3331,3331,3330,3330,3330,3332,3331,3334,3331,3333,3331,"3330
"
