2016-11-28 10:37:38:267T,2,$#,2,0,0,0,29,0,0,0,30,0,0,0,30,0,0,0,30,0,0,0,29,	
2016-11-28 10:37:39:059T,2,$#,2,0,0,0,29,0,0,0,30,0,0,0,30,0,0,0,30,0,0,0,29,	
2016-11-28 10:37:39:850T,2,$#,2,0,0,0,29,0,0,0,30,0,0,0,30,0,0,0,30,0,0,0,29,	
2016-11-28 10:37:40:641T,2,$#,2,0,0,0,2=,0,0,0,30,0,0,0,30,0,0,0,30,0,0,0,29,	
