2016-11-28 09:36:31:512B,$#,2,16660,3328,3340,0,0,0,27,0,81,0,0,0,1,3336,3329,3328,3328,3328,3330,3329,3331,3331,3330,3333,3332,3332,3331,3331,3333,3332,3331,3335,3333,3331,3331,3330,3331,3329,3329,3333,3334,3333,3333,3333,3339,3334,3328,3329,3330,3332,3334,3332,3336,3334,3335,3333,3333,3334,3334,3333,3332,3332,"3340
"
2016-11-28 09:36:35:286B,$#,2,16663,3328,3340,0,0,0,27,0,85,0,0,0,1,3336,3330,3329,3328,3328,3331,3330,3331,3331,3331,3333,3333,3333,3332,3331,3334,3333,3331,3335,3333,3332,3331,3331,3331,3330,3330,3334,3335,3333,3333,3334,3339,3335,3329,3329,3331,3332,3335,3332,3337,3335,3335,3334,3334,3335,3334,3334,3332,3333,"3340
"
2016-11-28 09:36:36:078B,$#,2,16663,3328,3341,0,0,0,27,0,86,0,0,0,1,3337,3330,3330,3328,3328,3331,3330,3332,3331,3331,3333,3333,3333,3332,3331,3333,3333,3333,3335,3333,3331,3331,3331,3331,3330,3329,3334,3334,3333,3333,3333,3338,3334,3330,3328,3330,3333,3335,3333,3337,3334,3335,3335,3335,3335,3334,3335,3333,3334,"3341
"
2016-11-28 09:36:36:870B,$#,2,16663,3328,3341,0,0,0,27,0,87,0,0,0,1,3335,3330,3330,3329,3328,3330,3330,3332,3331,3331,3333,3334,3333,3333,3331,3332,3332,3332,3335,3334,3331,3331,3331,3332,3330,3329,3334,3335,3334,3333,3333,3339,3335,3329,3330,3330,3332,3335,3332,3336,3334,3334,3335,3335,3335,3334,3335,3333,3334,"3341
"
2016-11-28 09:36:37:661B,$#,2,4997,3328,3336,0,0,0,27,0,88,0,0,0,1,3336,3330,3330,3329,3328,3331,3330,3332,3332,3331,3332,3333,3333,3333,3332,8482,8482,8482,3362,3334,3331,3331,3331,3332,3330,3329,3334,3335,3334,3333,3333,3339,3335,3329,3330,3330,3332,3335,3332,3336,3334,3334,3335,3335,3335,3334,3335,3333,3334,"3341
"
2016-11-28 09:36:38:453B,$#,2,16664,3328,3341,0,0,0,27,0,88,0,0,0,1,3336,3330,3330,3329,3328,3331,3330,3332,3332,3331,3332,3333,3333,3333,3332,3333,3333,3333,3336,3334,3332,3331,3331,3331,3331,3329,3334,3335,3334,3333,3333,3339,3334,3329,3330,3330,3332,3335,3333,3337,3334,3335,3335,3335,3335,3334,3335,3333,3334,"3341
"
2016-11-28 09:36:39:245B,$#,2,16664,3328,3341,0,0,0,27,0,89,0,0,0,1,3337,3330,3330,3329,3328,3331,3330,3331,3331,3331,3333,3333,3333,3332,3332,3333,3333,3331,3335,3333,3332,3331,3331,3331,3330,3330,3334,3335,3333,3333,3334,3339,3335,3329,3329,3331,3333,3335,3333,3337,3335,3335,3334,3335,3335,3335,3335,3333,3333,"3341
"
2016-11-28 09:36:40:037B,$#,2,16665,3329,3341,0,0,0,27,0,90,0,0,0,1,3336,3331,3331,3329,3329,3331,3330,3332,3331,3331,3333,3333,3334,3332,3332,3333,3333,3332,3336,3334,3331,3331,3332,3332,3331,3329,3334,3335,3334,3333,3333,3339,3334,3330,3329,3331,3333,3335,3333,3337,3335,3335,3335,3334,3336,3334,3335,3333,3334,"3341
"
2016-11-28 09:36:40:829B,$#,2,16666,3328,3340,0,0,0,27,0,91,0,0,0,1,3337,3331,3330,3329,3328,3332,3331,3332,3332,3331,3333,3334,3333,3333,3332,3334,3333,3333,3336,3333,3332,3332,3331,3332,3330,3330,3334,3335,3334,3333,3334,3340,3335,3330,3329,3331,3333,3335,3333,3337,3335,3335,3335,3335,3336,3335,3335,3333,3334,"3340
"
2016-11-28 09:36:41:621B,$#,2,16666,3328,3340,0,0,0,27,0,92,0,0,0,1,3328,3331,3330,3329,3328,3332,3331,3332,3332,3331,3333,3334,3333,3333,3332,3334,3333,3333,3336,3333,3332,3332,3331,3332,3330,3330,3334,3335,3334,3333,3334,3340,3335,3330,3329,3331,3333,3335,3333,3337,3335,3335,3335,3335,3336,3335,3335,3333,3334,"3340
"
2016-11-28 09:36:42:413B,$#,2,16665,3329,3341,0,0,0,27,0,92,0,0,0,1,3336,3330,3330,3329,3329,3331,3330,3332,3331,3331,3333,3333,3333,3333,3332,3333,3333,3332,3336,3333,3331,3331,3332,3331,3330,3330,3334,3335,3334,3333,3333,3339,3335,3330,3330,3331,3333,3336,3333,3337,3335,3335,3335,3335,3335,3335,3335,3333,3334,"3341
"
2016-11-28 09:36:43:205B,$#,2,16665,3329,3341,0,0,0,27,0,93,0,0,0,1,3337,3331,3330,3329,3329,3331,3331,3332,3331,3331,3333,3333,3333,3333,3332,3333,3333,3333,3336,3334,3332,3331,3331,3331,3331,3330,3334,3335,3334,3333,3334,3339,3335,3329,3329,3331,3333,3335,3333,3337,3335,3335,3335,3335,3335,3335,3335,3333,3334,"3341
"
2016-11-28 09:36:43:997B,$#,2,16665,3328,3341,0,0,0,27,0,94,0,0,0,1,3337,3330,3330,3329,3328,3332,3331,3331,3331,3331,3333,3333,3334,3332,3332,3334,3333,3333,3335,3333,3333,3331,3331,3331,3330,3330,3335,3335,3334,3333,3334,3339,3335,3330,3329,3331,3332,3335,3333,3337,3335,3335,3335,3335,3336,3335,3335,3333,3333,"3341
"
