2016-11-29 10:51:16:455T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	B,$#,2,16686,3335,3339,0,0,0,27,0,8,0,0,0,1,3335,3337,3337,3337,3337,3339,3338,3338,3338,3338,3337,3337,3338,3336,3336,3338,3339,3338,3337,3338,3337,3336,3337,3336,3336,3336,3338,3337,3338,3338,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3337,3338,3337,3337,3337,3338,3337,3338,3338,"3335
"
2016-11-29 10:51:17:268T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	B,$#,2,16686,3334,3339,0,0,0,27,0,9,0,0,0,1,3334,3337,3337,3336,3336,3338,3338,3338,3338,3337,3337,3338,3338,3337,3337,3339,3339,3338,3337,3338,3336,3336,3337,3337,3336,3336,3338,3338,3338,3337,3338,3338,3338,3336,3336,3337,3338,3338,3338,3338,3338,3338,3337,3337,3337,3338,3338,3338,3338,"3335
"
2016-11-29 10:51:18:083T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	B,$#,2,16686,3335,3339,0,0,0,27,0,10,0,0,0,1,3335,3337,3336,3337,3336,3339,3338,3338,3338,3338,3337,3338,3338,3338,3337,3338,3339,3338,3337,3338,3337,3337,3337,3336,3336,3336,3338,3337,3338,3337,3338,3338,3338,3336,3337,3337,3338,3338,3338,3338,3338,3338,3337,3337,3337,3338,3337,3338,3338,"3336
"
2016-11-29 10:51:18:896T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	B,$#,2,16686,3335,3339,0,0,0,27,0,10,0,0,0,1,3335,3337,3336,3337,3336,3339,3338,3338,3338,3338,3337,3338,3338,3338,3337,3338,3339,3338,3337,3338,3337,3337,3337,3336,3336,3336,3338,3337,3338,3337,3338,3338,3338,3336,3337,3337,3338,3338,3338,3338,3338,3338,3337,3337,3337,3338,3337,3338,3338,"3336
"
2016-11-29 10:51:19:709T,$#,2,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,0,0,0,27,	B,$#,2,16685,3334,3338,0,0,0,27,0,11,0,0,0,1,3334,3337,3336,3337,3336,3338,3338,3338,3337,3338,3337,3338,3338,3337,3336,3338,3338,3338,3336,3337,3337,3336,3337,3337,3336,3335,3338,3338,3338,3338,3338,3338,3338,3336,3336,3336,3338,3338,3338,3337,3338,3338,3337,3338,3336,3338,3338,3338,3338,"3335
"
