2016-11-28 14:30:08:145T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:30:08:936T,2,$#,2,0,0,0,3#,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:30:09:726T,2,,2,0,0,0,33,0,0,0,33,0,0,0,34,0,0,0,33,2,0,0,33,	
2016-11-28 14:30:10:516T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,34,0,0,0,33,0,0,0,33,	
2016-11-28 14:30:11:307T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,33,	
2016-11-28 14:30:14:111T,2,$#,2,0,0,0,33,0,0,0,33,0,0,0,34,0,0,0,33,0,0,0,33,	
