2016-11-28 14:28:52:478B,$#,2,16742,3347,3354,0,0,0,33,0,260,0,0,0,1,3350,3348,3347,3347,3347,3348,3348,3349,3349,3349,3347,3348,3349,3348,3347,3349,3350,3349,3349,3349,3349,3349,3350,3350,3348,3347,3348,3349,3347,3347,3348,3354,3349,3348,3347,3348,3348,3349,3349,3350,3348,3349,3349,3348,3348,3348,3348,3349,3349,"3352
"
2016-11-28 14:28:53:270B,$#,2,16743,3347,3354,0,0,0,33,0,261,0,0,0,1,3351,3348,3347,3347,3347,3349,3349,3349,3349,3348,3348,3349,3348,3348,3347,3350,3350,3348,3349,3349,3350,3349,2349,3349,3348,3348,3348,3349,3348,3347,3348,3354,3349,3348,3347,3349,3349,3349,3349,3351,3349,3349,3348,3348,3349,3349,3348,3348,3349,"3352
"
2016-11-28 14:28:54:856B,$#,2,5022,3346,3350,0,0,0,33,0,263,0,0,0,1,3350,3348,3347,3347,3346,3348,3349,3350,3349,3348,3348,3348,3348,3348,3347,20002,19746,18978,19746,19490,3349,3349,3349,3349,3348,3347,3348,3349,3348,3347,3348,3354,3349,3349,3348,3348,3348,3349,3349,3351,3348,3349,3349,3349,3349,3348,3348,3348,3349,"3352
"
2016-11-28 14:28:55:642B,$#,2,16743,3346,3354,0,0,0,33,0,263,0,0,0,1,3350,3348,3347,3347,3346,3348,3349,3350,3349,3348,3348,3348,3348,3348,3347,3350,3349,3348,3349,3349,3350,3349,3349,3350,3348,3347,3348,3350,3348,3347,3347,3354,3349,3348,3348,3348,3348,3348,3349,3350,3348,3349,3349,3348,3348,3348,3349,3349,3349,"3352
"
2016-11-28 14:28:58:017B,$#,2,16743,3347,3354,0,0,0,33,0,266,0,0,0,1,3351,3348,3347,3347,3347,3347,3348,3349,3349,3348,3347,3348,3348,3348,3347,3350,3350,3348,3349,3349,3350,3349,3349,3350,3348,3347,3348,3349,3348,3347,3348,3354,3349,3348,3348,3348,3349,3349,3348,3351,3348,3349,s348,3348,3349,3348,3348,3349,3349,"3352
"
2016-11-28 14:28:58:808B,$#,2,16743,3347,3354,0,0,0,33,0,267,0,0,0,1,20770,3348,3347,3347,3347,3347,3348,3349,3349,3348,3347,3348,3348,3348,3347,3350,3350,3348,3349,3349,3350,3349,3349,3350,3348,3347,3348,3349,3348,3347,3348,3354,3349,3348,3348,3348,3349,3349,3348,3351,3348,3349,3348,3348,3349,3348,3348,3349,3349,"3352
"
2016-11-28 14:28:59:598B,$#,2,16743,3346,3354,0,0,0,33,0,267,0,0,0,1,3351,3347,3347,3346,3347,3348,3348,3349,3349,3348,3348,3348,3349,3348,3347,3350,3350,3348,3350,3349,3349,3349,3349,3350,3348,3348,3348,3349,3348,3348,3348,3354,3349,3348,3348,3348,3348,3349,3349,3351,3348,3349,3349,3348,3349,3348,3348,3348,3349,"3352
"
2016-11-28 14:29:00:390B,$#,2,16743,3346,3354,0,0,0,33,0,268,0,0,0,1,3351,3348,3347,3347,3346,3348,3349,3349,3349,3348,3348,3348,3348,3348,3347,3350,3349,3348,3349,3349,3350,3349,3349,3349,3348,3348,3348,3349,3348,3347,3349,3354,3349,3348,3348,3349,3348,3349,3348,3351,3348,3348,3348,3348,3348,3348,3349,3349,3349,"3352
"
2016-11-28 14:29:01:181B,$#,2,16742,#346,3354,0,0,0,33,0,269,0,0,0,1,3351,3349,3347,3347,3346,3349,3349,3349,3348,3347,3348,3348,3348,3347,3347,3350,3350,3348,3349,3349,3350,3349,3349,3349,3348,3348,3348,3349,3348,3347,3348,3354,3349,3348,3347,3348,3348,3348,3348,3350,3348,3349,3348,3348,3348,3349,3349,3349,3349,"3352
"
