"2016-11-28 10:26:0200 01 
"
"2016-11-28 10:26:02ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:02ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 04 05 00 00 00 00 21 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 44 21 20 1B 1D 00 01 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 04 05 00 00 00 00 21 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 44 22 20 19 1D 00 01 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 04 05 00 00 00 00 21 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 44 21 20 1A 1D 00 01 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 04 05 00 00 00 00 21 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 44 21 20 1C 1E 00 01 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 04 05 00 00 00 00 20 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: C1  Data: BD 44 22 20 1A 1D 00 01 
"
"2016-11-28 10:26:03ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:03ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 10:26:04ID: C1  Data: BD 04 05 00 00 00 00 1F 
"
