"2016-11-28 14:44:1100 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:11ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:12ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:13ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:14ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:15ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 14:44:16ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
