2016-11-28 17:16:52
2016-11-28 17:16:54
2016-11-28 17:16:56
2016-11-28 17:16:58
2016-11-28 17:17:00
2016-11-28 17:17:02
2016-11-28 17:17:04
2016-11-28 17:17:06
2016-11-28 17:17:08
2016-11-28 17:17:10
2016-11-28 17:17:12
2016-11-28 17:17:14
2016-11-28 17:17:16
2016-11-28 17:17:18
2016-11-28 17:17:20
2016-11-28 17:17:22
2016-11-28 17:17:24
2016-11-28 17:17:26
2016-11-28 17:17:28
2016-11-28 17:17:30
2016-11-28 17:17:32
2016-11-28 17:17:34
2016-11-28 17:17:36
2016-11-28 17:17:38
2016-11-28 17:17:40
"2016-11-28 17:17:41ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 40 20 1F 1D 1F 00 00 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 00 05 00 00 00 00 21 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 40 1F 21 24 1D 00 00 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 40 21 23 22 1D 00 00 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 17:17:42ID: C1  Data: 3C 40 1E 20 1C 1D 00 00 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 00 05 00 00 00 00 21 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 40 1D 1F 18 1E 00 00 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 40 1E 21 22 1E 00 00 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 00 05 00 00 00 00 23 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 40 21 20 23 1D 00 00 
"
"2016-11-28 17:17:43ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 40 24 21 18 1D 00 00 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 40 20 20 19 1D 00 00 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 40 1F 1F 1C 1C 00 00 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:44ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 40 1E 22 22 1E 00 00 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 40 1F 22 1A 1D 00 00 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 80 07 00 07 00 12 00 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 00 05 00 00 01 00 21 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 40 1E 23 1F 1D 00 00 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 80 08 00 08 00 13 00 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 00 05 00 00 01 00 1F 
"
"2016-11-28 17:17:45ID: C1  Data: 3C 40 1D 22 1C 1D 00 00 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 80 08 00 06 00 13 00 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 00 05 00 00 01 00 1D 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 40 1B 21 18 1D 00 00 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 80 08 00 06 00 13 00 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 00 05 00 00 01 00 20 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 40 1D 21 1C 1C 00 00 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 80 08 00 05 00 12 00 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 00 05 00 00 01 00 20 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 40 1D 20 1C 1C 00 00 
"
"2016-11-28 17:17:46ID: C1  Data: 3C 80 08 00 07 00 13 00 
"
