"2016-11-28 09:34:2000 00 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:22ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:22ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1C 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:23ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:23ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 21 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: C1  Data: BD 00 05 00 00 00 00 22 
"
"2016-11-28 09:34:24ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:24ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:25ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 21 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:26ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:26ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 1C 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 22 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 20 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:27ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:27ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1D 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:28ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1C 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:29ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:29ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: C1  Data: BD 00 05 00 00 00 00 1F 
"
"2016-11-28 09:34:30ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
"2016-11-28 09:34:30ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: C1  Data: BD 00 05 00 00 00 00 1B 
"
"2016-11-28 09:34:30ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: BC  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: BB  Data: 00 00 00 AA 00 00 00 00 
"
"2016-11-28 09:34:30ID: C1  Data: BD 00 05 00 00 00 00 1E 
"
