"2016-11-28 16:01:18ID: C1  Data: 3C 44 26 27 1A 1D 00 00 
"
"2016-11-28 16:01:18ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:18ID: C1  Data: 3C 44 29 2A 1B 1E 00 00 
"
"2016-11-28 16:01:18ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:18ID: C1  Data: 3C 44 25 2A 1E 1D 00 00 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 44 26 26 1E 1D 00 00 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 44 27 29 1B 1D 00 00 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 44 23 25 1A 1D 00 00 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 44 2B 28 21 1E 00 00 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:19ID: C1  Data: 3C 44 27 27 1D 1D 00 00 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 44 35 26 1B 1C 00 00 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 44 28 29 1A 1D 00 00 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 44 26 27 20 1D 00 00 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 44 26 24 1B 1D 00 00 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:20ID: C1  Data: 3C 44 2B 2B 1E 1E 00 00 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 44 28 28 19 1D 00 00 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 44 29 27 1E 1D 00 00 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 44 27 27 1B 1D 00 00 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 44 2A 28 1E 1D 00 00 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:21ID: C1  Data: 3C 44 27 25 21 1D 00 00 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 04 05 00 00 00 00 1C 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 44 24 2C 1A 1D 00 00 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 04 05 00 00 00 00 1D 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 44 2D 26 1E 1D 00 00 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 04 05 00 00 00 00 1B 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 44 24 27 1E 1E 00 00 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 04 05 00 00 00 00 1D 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 44 28 29 1E 1F 00 00 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 04 05 00 00 00 00 1B 
"
"2016-11-28 16:01:22ID: C1  Data: 3C 44 2B 27 1C 1E 00 00 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 44 29 28 1B 1D 00 00 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 04 05 00 00 00 00 1D 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 44 25 2A 1A 1E 00 00 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 44 29 27 21 1D 00 00 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 44 2A 26 23 1D 00 00 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:23ID: C1  Data: 3C 44 25 25 1B 1C 00 00 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 04 05 00 00 00 00 1D 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 44 28 27 1C 1D 00 00 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 44 2A 26 1D 1E 00 00 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 44 25 29 1F 1D 00 00 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 44 25 29 1E 1D 00 00 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:24ID: C1  Data: 3C 44 23 29 1B 1C 00 00 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 44 25 29 1D 1D 00 00 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 44 26 28 1B 1C 00 00 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 44 29 29 1A 1D 00 00 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 44 2A 2B 1B 1D 00 00 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:25ID: C1  Data: 3C 44 2A 27 1A 1C 00 00 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 04 05 00 00 00 00 1D 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 44 27 28 1E 1D 00 00 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 44 1F 29 1A 1D 00 00 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 44 2E 24 1A 1D 00 00 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 44 27 29 1C 1C 00 00 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:26ID: C1  Data: 3C 44 28 24 18 1F 00 00 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 44 2B 28 23 1E 00 00 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 44 26 2A 1F 1D 00 00 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 44 28 24 21 1E 00 00 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 44 2B 25 1A 1E 00 00 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:27ID: C1  Data: 3C 44 29 28 1B 1D 00 00 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 44 27 29 1F 1D 00 00 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 44 2E 26 19 1D 00 00 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 44 27 25 19 1E 00 00 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 04 05 00 00 00 00 1E 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 44 2B 27 18 1D 00 00 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:28ID: C1  Data: 3C 44 29 2A 1B 1D 00 00 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 44 2A 28 19 1E 00 00 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 04 05 00 00 00 00 22 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 44 2D 28 1B 1C 00 00 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 04 05 00 00 00 00 23 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 44 26 2C 1A 1D 00 00 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 04 05 00 00 00 00 1D 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 44 23 2B 1E 1D 00 00 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 04 05 00 00 00 00 20 
"
"2016-11-28 16:01:29ID: C1  Data: 3C 44 27 27 18 1D 00 00 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 44 2A 25 19 1D 00 00 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 04 05 00 00 00 00 21 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 44 27 2A 21 1D 00 00 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 04 05 00 00 00 00 1F 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 44 29 28 1D 1E 00 00 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 44 21 24 1C 1D 00 00 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 04 05 00 00 02 00 1F 
"
"2016-11-28 16:01:30ID: C1  Data: 3C 44 27 2B 1D 1E 00 00 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 44 25 25 20 1D 00 00 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 44 25 29 1B 1C 00 00 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 04 05 00 00 02 00 20 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 44 28 2C 1A 1E 00 00 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 04 05 00 00 01 00 25 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 44 24 2A 1B 1D 00 00 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:31ID: C1  Data: 3C 44 26 28 1A 1D 00 00 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 44 2B 25 1D 1C 00 00 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 04 05 00 00 01 00 1E 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 44 2C 25 18 1E 00 00 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 44 29 28 1E 1D 00 00 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 04 05 00 00 01 00 1B 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 44 2A 28 1D 1E 00 00 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:32ID: C1  Data: 3C 44 30 26 1B 1D 00 00 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 44 2A 2B 1C 1F 00 00 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 04 05 00 00 01 00 1E 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 44 26 24 1B 1D 00 00 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 04 05 00 00 01 00 22 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 44 26 29 1E 1D 00 00 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 04 05 00 00 01 00 22 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 44 2C 27 20 1D 00 00 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 04 05 00 00 01 00 1C 
"
"2016-11-28 16:01:33ID: C1  Data: 3C 44 27 2D 1E 1F 00 00 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 44 2C 27 1B 1C 00 00 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 04 05 00 00 01 00 22 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 44 27 29 1D 1F 00 00 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 44 27 28 1D 1D 00 00 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 04 05 00 00 02 00 1A 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 44 25 27 1A 1D 00 00 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:34ID: C1  Data: 3C 44 27 28 1B 1F 00 00 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 04 05 00 00 01 00 1E 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 44 29 26 1A 1D 00 00 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 04 05 00 00 02 00 21 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 44 27 28 18 1D 00 00 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 44 25 29 1B 1E 00 00 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 04 05 00 00 01 00 1D 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 44 2D 27 1E 1D 00 00 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:35ID: C1  Data: 3C 44 28 27 1B 1C 00 00 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 04 05 00 00 01 00 1E 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 44 2A 27 21 1E 00 00 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 04 05 00 00 01 00 1C 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 44 28 26 1D 1D 00 00 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 04 05 00 00 01 00 1D 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 44 27 29 1C 1D 00 00 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 44 2A 27 1A 1D 00 00 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 04 05 00 00 02 00 21 
"
"2016-11-28 16:01:36ID: C1  Data: 3C 44 23 27 1E 1D 00 00 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 04 05 00 00 01 00 22 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 44 23 29 1C 1E 00 00 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 44 26 27 18 1F 00 00 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 44 29 28 18 1F 00 00 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 44 2B 25 1D 1E 00 00 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:37ID: C1  Data: 3C 44 27 27 1E 1D 00 00 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 44 28 26 1E 1D 00 00 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 44 29 2B 18 1D 00 00 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 04 05 00 00 01 00 1D 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 44 2B 28 1B 1E 00 00 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 04 05 00 00 02 00 20 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 44 29 29 1B 1D 00 00 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:38ID: C1  Data: 3C 44 24 2A 1D 1E 00 00 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 44 28 27 18 1E 00 00 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 44 26 25 20 1D 00 00 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 44 31 2B 1E 1D 00 00 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 44 28 29 1A 1D 00 00 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:39ID: C1  Data: 3C 44 29 28 1B 1C 00 00 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 04 05 00 00 01 00 1E 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 44 32 28 1D 1E 00 00 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 44 27 25 1A 1D 00 00 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 44 27 27 1E 1D 00 00 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 04 05 00 00 02 00 20 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 44 2B 25 1A 1D 00 00 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 04 05 00 00 02 00 1F 
"
"2016-11-28 16:01:40ID: C1  Data: 3C 44 27 27 18 1D 00 00 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 44 2B 2A 1C 1D 00 00 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 44 29 27 1E 1E 00 00 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 44 2B 27 1E 1D 00 00 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 04 05 00 00 02 00 1F 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 44 29 28 1D 1D 00 00 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:41ID: C1  Data: 3C 44 27 29 1A 1D 00 00 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 44 29 26 1F 1D 00 00 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 44 25 2B 1C 1C 00 00 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 04 05 00 00 02 00 21 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 44 26 24 1D 1D 00 00 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 04 05 00 00 02 00 1F 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 44 26 28 18 1D 00 00 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 04 05 00 00 02 00 1E 
"
"2016-11-28 16:01:42ID: C1  Data: 3C 44 20 25 1E 1E 00 00 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 04 05 00 00 02 00 20 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 44 21 28 1F 1E 00 00 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 04 05 00 00 01 00 1E 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 44 23 27 23 1D 00 00 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 44 2B 28 1E 1D 00 00 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 04 05 00 00 01 00 1D 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 44 2B 25 1D 1D 00 00 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:43ID: C1  Data: 3C 44 23 2B 1A 1D 00 00 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 04 05 00 00 01 00 1D 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 44 23 25 19 1E 00 00 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 04 05 00 00 01 00 1F 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 44 21 2B 1D 1D 00 00 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 04 05 00 00 01 00 20 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 44 22 21 1D 1D 00 00 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 04 05 00 00 01 00 21 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 44 24 25 1D 1D 00 00 
"
"2016-11-28 16:01:44ID: C1  Data: 3C 04 05 00 00 01 00 22 
"
