2016-11-28 16:44:47
2016-11-28 16:44:49
2016-11-28 16:44:51
2016-11-28 16:44:53
2016-11-28 16:44:55
2016-11-28 16:44:57
2016-11-28 16:44:59
2016-11-28 16:45:01
"2016-11-28 16:45:03D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:03D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:04D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:05D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:06D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 40 00 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 80 00 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 00 05 00 00 00 0 00 
"
"2016-11-28 16:45:07D: C1  Data: 3C 40 00 00 00 00 0 00 
"
