"2016-11-30 11:39:48 MCP2515 Library Receive Example...
"
"2016-11-30 11:39:48 ID: C2  Data: BC 04 05 00 21 21 00 2B 
"
"2016-11-30 11:39:48 ID: C1  Data: BC 44 2B 2B 18 1A 00 00 
"
"2016-11-30 11:39:48 ID: C2  Data: BC 44 2B 2A 18 1A 00 00 
"
"2016-11-30 11:39:48 ID: C1  Data: BC 84 6E 01 94 83 C0 83 
"
"2016-11-30 11:39:48 ID: C2  Data: BC 84 4A 04 17 84 3C 83 
"
"2016-11-30 11:39:48 ID: C1  Data: BC 04 05 00 21 21 00 2B 
"
"2016-11-30 11:39:48 ID: C2  Data: BC 04 05 00 21 21 00 2A 
"
"2016-11-30 11:39:48 ID: C1  Data: BC 44 2B 2B 1D 1A 00 00 
"
"2016-11-30 11:39:48 ID: C2  Data: BC 44 2B 2A 18 19 00 00 
"
"2016-11-30 11:39:48 ID: C1  Data: BC 84 6E 01 94 83 C0 83 
"
"2016-11-30 11:39:48 ID: C2  Data: BC 84 4A 04 17 84 3C 83 
"
"2016-11-30 11:39:48 ID: C1  Data: BC 04 05 00 21 21 00 2A 
"
"2016-11-30 11:39:48 ID: C2  Data: BC 04 05 00 21 21 00 2B 
"
"2016-11-30 11:39:48 ID: C1  Data: BC 44 2B 2B 1A 1B 00 00 
"
"2016-11-30 11:39:48 ID: C2  Data: BC 44 2B 2A 1C 19 00 00 
"
"2016-11-30 11:39:49 ID: C1  Data: BC 84 6E 01 94 83 C0 83 
"
"2016-11-30 11:39:49 ID: C2  Data: BC 84 4A 04 17 84 3C 83 
"
"2016-11-30 11:39:49 ID: C1  Data: BC 04 05 00 21 21 00 2A 
"
"2016-11-30 11:39:49 ID: C2  Data: BC 04 05 00 21 21 00 2B 
"
"2016-11-30 11:39:49 ID: C1  Data: BC 44 2B 2B 18 1C 00 00 
"
"2016-11-30 11:39:49 ID: C2  Data: BC 44 2B 2A 18 1A 00 00 
"
"2016-11-30 11:39:49 ID: C1  Data: BC 84 6E 01 94 83 C0 83 
"
"2016-11-30 11:39:49 ID: C2  Data: BC 84 4A 04 17 84 3C 83 
"
"2016-11-30 11:39:49 ID: C1  Data: BC 04 05 00 21 21 00 2B 
"
"2016-11-30 11:39:49 ID: C2  Data: BC 04 05 00 21 21 00 2B 
"
"2016-11-30 11:39:49 ID: C1  Data: BC 44 2B 2B 1D 1A 00 00 
"
