2016-11-28 13:20:11
2016-11-28 13:20:13
2016-11-28 13:20:15
2016-11-28 13:20:17
2016-11-28 13:20:19
"2016-11-28 13:20:20ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:20ID: C1  Data: 3C 40 1F 1D 1B 1C 00 00 
"
"2016-11-28 13:20:20ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:20ID: C1  Data: 3C 40 1C 1F 18 1C 00 00 
"
"2016-11-28 13:20:20ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:20ID: C1  Data: 3C 40 1D 23 1F 1B 00 00 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 40 20 25 1B 1C 00 00 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 40 1C 1F 1C 1C 00 00 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 40 1C 1F 1B 1C 00 00 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 40 1D 20 19 1D 00 00 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:21ID: C1  Data: 3C 40 1C 1F 18 1C 00 00 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 40 1C 1E 18 1C 00 00 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 40 1D 1E 1E 1C 00 00 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 40 1C 22 18 1C 00 00 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 40 1D 21 18 1C 00 00 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:22ID: C1  Data: 3C 40 1A 22 18 1C 00 00 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 40 1F 21 1C 1C 00 00 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 40 1D 21 19 1C 00 00 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 40 1B 21 1F 1C 00 00 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 40 1E 21 1E 1C 00 00 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 00 05 00 00 00 00 21 
"
"2016-11-28 13:20:23ID: C1  Data: 3C 40 1C 20 1D 1C 00 00 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 40 1F 20 1F 1C 00 00 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 40 1C 20 19 1C 00 00 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 40 1C 1E 21 1C 00 00 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 40 20 20 18 1C 00 00 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:24ID: C1  Data: 3C 40 1D 20 18 1C 00 00 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 40 1C 1E 1F 1C 00 00 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 40 1E 1E 1B 1C 00 00 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 40 1D 1E 18 1C 00 00 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 40 1D 20 18 1C 00 00 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:25ID: C1  Data: 3C 40 1D 21 1D 1C 00 00 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 40 1D 1E 1F 1C 00 00 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 40 1D 1C 1D 1C 00 00 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 00 05 00 00 00 00 21 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 40 1E 1F 18 1C 00 00 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 40 1C 21 18 1C 00 00 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:26ID: C1  Data: 3C 40 1D 1F 1A 1C 00 00 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 40 1A 20 1C 1C 00 00 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 40 1D 21 1A 1C 00 00 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 00 05 00 00 00 00 21 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 40 1B 21 21 1C 00 00 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 40 1D 20 18 1C 00 00 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:27ID: C1  Data: 3C 40 1C 1F 1B 1C 00 00 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 40 1F 1F 18 1C 00 00 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 40 20 20 1A 1C 00 00 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 40 20 21 1A 1C 00 00 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 40 1A 1C 1C 1C 00 00 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:28ID: C1  Data: 3C 40 1C 23 1F 1C 00 00 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 40 1E 22 1A 1C 00 00 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 40 1F 20 1E 1C 00 00 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 40 1B 21 1A 1D 00 00 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 40 1C 20 21 1C 00 00 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 00 05 00 00 00 00 1B 
"
"2016-11-28 13:20:29ID: C1  Data: 3C 40 1C 20 1F 1D 00 00 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 40 1C 1F 1D 1C 00 00 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 40 1B 21 1B 1B 00 00 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 40 1D 23 22 1C 00 00 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 40 1F 1E 1B 1C 00 00 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:30ID: C1  Data: 3C 40 20 1D 18 1C 00 00 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 40 1D 20 1B 1C 00 00 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 40 1D 21 20 1C 00 00 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 40 1D 20 20 1B 00 00 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 40 1C 1E 18 1C 00 00 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:31ID: C1  Data: 3C 40 1B 22 1A 1C 00 00 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 40 1D 1E 19 1C 00 00 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 40 1F 1F 1A 1D 00 00 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 40 1D 22 1D 1C 00 00 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 40 21 21 18 1C 00 00 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:32ID: C1  Data: 3C 40 1C 1E 21 1C 00 00 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 40 1C 1D 1D 1C 00 00 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 40 1B 24 1C 1C 00 00 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 40 1B 20 18 1C 00 00 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 40 1F 20 20 1C 00 00 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:33ID: C1  Data: 3C 40 1C 1F 1F 1C 00 00 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 40 1D 20 18 1C 00 00 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 40 1D 21 1B 1C 00 00 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 40 1C 1E 1E 1C 00 00 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 40 1F 1F 1D 1C 00 00 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:34ID: C1  Data: 3C 40 20 21 18 1C 00 00 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 40 1F 20 20 1C 00 00 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 40 1E 20 1D 1C 00 00 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 40 1D 20 1B 1D 00 00 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 40 21 1E 25 1C 00 00 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:35ID: C1  Data: 3C 40 1C 23 18 1C 00 00 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 40 1C 22 1A 1C 00 00 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 40 1D 1E 1D 1C 00 00 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 40 1C 22 1B 1C 00 00 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 40 1C 25 1C 1C 00 00 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:36ID: C1  Data: 3C 40 1D 21 20 1C 00 00 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 00 05 00 00 00 00 20 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 40 1E 20 1D 1B 00 00 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 00 05 00 00 00 00 1D 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 40 1D 23 23 1B 00 00 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 00 05 00 00 00 00 1C 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 40 1E 1E 1A 1B 00 00 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 00 05 00 00 00 00 1E 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 40 1C 1F 18 1C 00 00 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 00 05 00 00 00 00 1F 
"
"2016-11-28 13:20:37ID: C1  Data: 3C 40 1E 20 1C 1C 00 00 
"
