"2016-11-28 11:13:39MCP2515 Library Receive Example...
"
"2016-11-28 11:13:41ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:41ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 40 00 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 00 05 00 00 00 00 00 
"
"2016-11-28 11:13:42ID: C1  Data: BC 40 00 00 00 00 00 00 
"
