"2016-11-28 17:53:36ID: C1  Data: 3C 90 E6 20 F6 02 E8 06 
"2016-11-28 17:53:43ID: C1  Data: 3C 10 05 00 21 01 02 21 
"
"2016-11-28 17:53:43ID: C1  Data: 3C 50 1E 21 1F 1D 00 00 
"
"2016-11-28 17:53:43ID: C1  Data: 3C 90 C3 23 BC 84 AE 07 
"
"2016-11-28 17:53:43ID: C1  Data: 3C 10 05 00 21 01 03 1E 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 50 1F 1F 22 1D 00 00 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 90 78 1F 7A 84 56 07 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 50 1E 1F 21 1E 00 00 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 90 C3 23 6F 84 AE 07 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 10 05 00 21 01 02 1F 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 50 1D 20 1A 1D 00 00 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 90 55 22 14 85 6C 07 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 10 05 00 21 01 02 1F 
"
"2016-11-28 17:53:44ID: C1  Data: 3C 50 20 1D 22 1D 00 00 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 90 C3 23 F3 84 40 07 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 10 05 00 22 01 02 1F 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 50 1E 21 23 1D 00 00 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 90 55 22 A6 84 C4 07 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 10 05 00 21 01 03 21 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 50 1D 1F 18 1C 00 00 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 90 55 22 A6 84 A3 07 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 10 05 00 22 01 03 20 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 50 1E 1F 22 1D 00 00 
"
"2016-11-28 17:53:45ID: C1  Data: 3C 90 E6 20 38 84 6C 07 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 10 05 00 21 01 02 1F 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 50 1F 21 19 1D 00 00 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 90 C3 23 9B 84 CF 07 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 10 05 00 21 02 03 1E 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 50 1C 20 18 1C 00 00 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 90 55 22 9B 84 98 07 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 10 05 00 21 02 02 1F 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 50 1E 1F 1C 1D 00 00 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 90 C3 23 6F 84 CF 07 
"
"2016-11-28 17:53:46ID: C1  Data: 3C 10 05 00 21 01 02 1D 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 50 1D 21 1F 1D 00 00 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 90 E6 20 7A 84 A3 07 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 10 05 00 21 01 02 22 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 50 1E 22 18 1D 00 00 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 90 55 22 A6 84 40 07 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 10 05 00 21 02 02 1F 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 50 1E 20 18 1C 00 00 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 90 78 1F A6 84 77 07 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 10 05 00 21 01 03 21 
"
"2016-11-28 17:53:47ID: C1  Data: 3C 50 1F 1F 25 1C 00 00 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 90 55 22 1F 85 F0 07 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 10 05 00 21 02 02 20 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 50 1D 1F 1D 1D 00 00 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 90 C3 23 9B 84 6C 07 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 50 1E 22 21 1D 00 00 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 90 C3 23 90 84 B9 07 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 50 1F 1D 18 1D 00 00 
"
"2016-11-28 17:53:48ID: C1  Data: 3C 90 C3 23 64 84 56 07 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 10 05 00 21 01 03 1D 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 50 20 21 1B 1D 00 00 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 90 C3 23 64 84 B9 07 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 10 05 00 21 01 03 1E 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 50 1C 20 1C 1D 00 00 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 90 C3 23 BC 84 B9 07 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 50 1F 1C 18 1C 00 00 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 90 55 22 A6 84 61 07 
"
"2016-11-28 17:53:49ID: C1  Data: 3C 10 05 00 21 02 02 20 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 50 1D 22 20 1D 00 00 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 90 C3 23 C7 84 B9 07 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 50 1C 22 1A 1D 00 00 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 90 55 22 7E 83 C4 07 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 50 1D 21 19 1D 00 00 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 90 78 1F B1 84 82 07 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 10 05 00 21 01 02 1E 
"
"2016-11-28 17:53:50ID: C1  Data: 3C 50 1C 1F 18 1C 00 00 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 90 C3 23 2D 84 82 07 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 10 05 00 21 02 02 1F 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 50 1D 22 1A 1D 00 00 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 90 E6 20 A6 84 40 07 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 10 05 00 21 01 03 1E 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 50 1D 20 1C 1D 00 00 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 90 E6 20 22 84 40 07 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 10 05 00 21 01 03 1E 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 50 1D 22 1D 1E 00 00 
"
"2016-11-28 17:53:51ID: C1  Data: 3C 90 78 1F 64 84 40 07 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 10 05 00 21 01 02 1F 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 50 1E 21 20 1C 00 00 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 90 55 22 85 84 6C 07 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 50 1C 21 1C 1C 00 00 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 90 C3 23 6F 84 61 07 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 10 05 00 21 02 02 1E 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 50 1E 21 18 1D 00 00 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 90 E6 20 D5 83 98 07 
"
"2016-11-28 17:53:52ID: C1  Data: 3C 10 05 00 22 01 02 1F 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 50 1E 22 19 1D 00 00 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 90 78 1F F6 83 AE 07 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 10 05 00 21 01 02 1F 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 50 1C 21 22 1D 00 00 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 90 55 22 C7 84 FB 07 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 10 05 00 21 01 02 1E 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 50 1C 21 1D 1D 00 00 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 90 55 22 59 84 CF 07 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 10 05 00 21 01 03 1D 
"
"2016-11-28 17:53:53ID: C1  Data: 3C 50 1D 22 1B 1D 00 00 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 90 C3 23 DD 84 CF 07 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 10 05 00 21 01 02 23 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 50 1E 20 1C 1D 00 00 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 90 78 1F C7 84 8D 07 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 10 05 00 22 01 03 20 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 50 1D 20 1D 1D 00 00 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 90 31 25 4E 84 A3 07 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 10 05 00 21 01 02 1C 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 50 1E 22 19 1E 00 00 
"
"2016-11-28 17:53:54ID: C1  Data: 3C 90 C3 23 85 84 AE 07 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 10 05 00 21 01 02 1D 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 50 20 20 1B 1D 00 00 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 90 31 25 90 84 98 07 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 10 05 00 21 01 03 21 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 50 1C 21 1D 1D 00 00 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 90 55 22 6F 84 77 07 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 50 1D 22 1B 1D 00 00 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 90 55 22 CB 83 40 07 
"
"2016-11-28 17:53:55ID: C1  Data: 3C 10 05 00 21 01 02 1E 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 50 1F 23 18 1D 00 00 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 90 E6 20 43 84 AE 07 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 10 05 00 21 01 02 22 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 50 1D 20 1E 1D 00 00 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 90 E6 20 90 84 4B 07 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 50 20 1F 20 1D 00 00 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 90 55 22 64 84 A3 07 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 10 05 00 21 01 02 1E 
"
"2016-11-28 17:53:56ID: C1  Data: 3C 50 1D 22 19 1D 00 00 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 90 55 22 59 84 B9 07 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 10 05 00 21 01 03 1F 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 50 1C 20 1F 1D 00 00 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 90 C3 23 C7 84 8D 07 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 10 05 00 21 01 03 1F 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 50 1D 24 19 1D 00 00 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 90 55 22 BC 84 82 07 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 10 05 00 21 01 02 20 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 50 1D 20 19 1D 00 00 
"
"2016-11-28 17:53:57ID: C1  Data: 3C 90 55 22 0C 84 B9 07 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 10 05 00 21 02 03 1E 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 50 1D 23 21 1D 00 00 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 90 55 22 85 84 8D 07 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 10 05 00 21 01 02 21 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 50 1D 22 18 1E 00 00 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 90 78 1F B1 84 77 07 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 10 05 00 21 01 02 1F 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 50 1D 21 20 1D 00 00 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 90 55 22 D2 84 61 07 
"
"2016-11-28 17:53:58ID: C1  Data: 3C 10 05 00 21 01 03 1D 
"
