2016-11-28 19:17:46
2016-11-28 19:17:48
2016-11-28 19:17:50
2016-11-28 19:17:52
2016-11-28 19:17:54
2016-11-28 19:17:56
2016-11-28 19:17:58
2016-11-28 19:18:00
2016-11-28 19:18:02
2016-11-28 19:18:04
2016-11-28 19:18:06
2016-11-28 19:18:08
2016-11-28 19:18:10
2016-11-28 19:18:12
2016-11-28 19:18:14
2016-11-28 19:18:16
2016-11-28 19:18:18
2016-11-28 19:18:20
2016-11-28 19:18:22
2016-11-28 19:18:24
2016-11-28 19:18:26
2016-11-28 19:18:28
2016-11-28 19:18:30
2016-11-28 19:18:32
2016-11-28 19:18:34
2016-11-28 19:18:36
2016-11-28 19:18:38
2016-11-28 19:18:40
2016-11-28 19:18:42
2016-11-28 19:18:44
2016-11-28 19:18:46
2016-11-28 19:18:48
2016-11-28 19:18:50
2016-11-28 19:18:52
2016-11-28 19:18:54
2016-11-28 19:18:56
2016-11-28 19:18:58
2016-11-28 19:19:00
2016-11-28 19:19:02
2016-11-28 19:19:04
2016-11-28 19:19:06
2016-11-28 19:19:08
2016-11-28 19:19:10
2016-11-28 19:19:12
2016-11-28 19:19:14
2016-11-28 19:19:16
2016-11-28 19:19:18
2016-11-28 19:19:20
2016-11-28 19:19:22
2016-11-28 19:19:24
2016-11-28 19:19:26
2016-11-28 19:19:28
2016-11-28 19:19:30
2016-11-28 19:19:32
2016-11-28 19:19:34
2016-11-28 19:19:36
2016-11-28 19:19:38
2016-11-28 19:19:40
2016-11-28 19:19:42
2016-11-28 19:19:44
2016-11-28 19:19:46
"2016-11-28 19:19:48ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:48ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:49ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:50ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 80 00 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 00 05 00 00 00 00 00 
"
"2016-11-28 19:19:51ID: C1  Data: 3C 40 00 00 00 00 00 00 
"
