"2016-11-28 13:23:03ID: C1  Data: 05 40 21 24 1D 1C 01 00 
"2016-11-28 13:23:08ID: C1  Data: 05 40 1C 1D 18 1C 01 00 
"
"2016-11-28 13:23:08ID: C1  Data: 05 00 05 01 00 00 00 1A 
"
"2016-11-28 13:23:08ID: C1  Data: 05 40 1C 1F 1C 1C 01 00 
"
"2016-11-28 13:23:08ID: C1  Data: 05 00 05 01 00 00 00 1B 
"
"2016-11-28 13:23:08ID: C1  Data: 05 40 20 1F 18 1D 01 00 
"
"2016-11-28 13:23:09ID: C1  Data: 05 00 05 01 00 00 00 26 
"
"2016-11-28 13:23:09ID: C1  Data: 05 40 1E 20 1A 1C 01 00 
"
"2016-11-28 13:23:09ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:09ID: C1  Data: 05 40 1D 20 18 1C 01 00 
"
"2016-11-28 13:23:09ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:09ID: C1  Data: 05 40 1F 25 19 1C 01 00 
"
"2016-11-28 13:23:09ID: C1  Data: 05 00 05 01 00 00 00 2A 
"
"2016-11-28 13:23:09ID: C1  Data: 05 40 1D 22 20 1C 01 00 
"
"2016-11-28 13:23:09ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:09ID: C1  Data: 05 40 22 23 1A 1D 01 00 
"
"2016-11-28 13:23:10ID: C1  Data: 05 00 05 01 00 00 00 22 
"
"2016-11-28 13:23:10ID: C1  Data: 05 40 20 25 1B 1D 01 00 
"
"2016-11-28 13:23:10ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:10ID: C1  Data: 05 40 1E 1D 19 1B 01 00 
"
"2016-11-28 13:23:10ID: C1  Data: 05 00 05 01 00 00 00 1C 
"
"2016-11-28 13:23:10ID: C1  Data: 05 40 1D 23 18 1D 01 00 
"
"2016-11-28 13:23:10ID: C1  Data: 05 00 05 01 00 00 00 25 
"
"2016-11-28 13:23:10ID: C1  Data: 05 40 1D 24 1B 1D 01 00 
"
"2016-11-28 13:23:10ID: C1  Data: 05 00 05 01 00 00 00 1B 
"
"2016-11-28 13:23:10ID: C1  Data: 05 40 1E 20 20 1B 01 00 
"
"2016-11-28 13:23:11ID: C1  Data: 05 00 05 01 00 00 00 1B 
"
"2016-11-28 13:23:11ID: C1  Data: 05 40 22 1E 19 1C 01 00 
"
"2016-11-28 13:23:11ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:11ID: C1  Data: 05 40 1D 1F 1C 1C 01 00 
"
"2016-11-28 13:23:11ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:11ID: C1  Data: 05 40 1E 20 1A 1C 01 00 
"
"2016-11-28 13:23:11ID: C1  Data: 05 00 05 01 00 00 00 1D 
"
"2016-11-28 13:23:11ID: C1  Data: 05 40 1C 22 24 1C 01 00 
"
"2016-11-28 13:23:11ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:11ID: C1  Data: 05 40 1F 2A 18 1D 01 00 
"
"2016-11-28 13:23:12ID: C1  Data: 05 00 05 01 00 00 00 1D 
"
"2016-11-28 13:23:12ID: C1  Data: 05 40 1C 21 18 1E 01 00 
"
"2016-11-28 13:23:12ID: C1  Data: 05 00 05 01 00 00 00 27 
"
"2016-11-28 13:23:12ID: C1  Data: 05 40 1E 21 1F 1D 01 00 
"
"2016-11-28 13:23:12ID: C1  Data: 05 00 05 01 00 00 00 22 
"
"2016-11-28 13:23:12ID: C1  Data: 05 40 1F 24 18 1C 01 00 
"
"2016-11-28 13:23:12ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:12ID: C1  Data: 05 40 24 1F 18 1C 01 00 
"
"2016-11-28 13:23:12ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:12ID: C1  Data: 05 40 20 26 1F 1C 01 00 
"
"2016-11-28 13:23:13ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:13ID: C1  Data: 05 40 1E 1E 1C 1C 01 00 
"
"2016-11-28 13:23:13ID: C1  Data: 05 00 05 01 00 00 00 23 
"
"2016-11-28 13:23:13ID: C1  Data: 05 40 1E 29 1D 1C 01 00 
"
"2016-11-28 13:23:13ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:13ID: C1  Data: 05 40 22 25 1F 1C 01 00 
"
"2016-11-28 13:23:13ID: C1  Data: 05 00 05 01 00 00 00 22 
"
"2016-11-28 13:23:13ID: C1  Data: 05 40 20 24 18 1C 01 00 
"
"2016-11-28 13:23:13ID: C1  Data: 05 00 05 01 00 00 00 1C 
"
"2016-11-28 13:23:13ID: C1  Data: 05 40 23 23 18 1D 01 00 
"
"2016-11-28 13:23:14ID: C1  Data: 05 00 05 01 00 00 00 1B 
"
"2016-11-28 13:23:14ID: C1  Data: 05 40 1D 21 23 1C 01 00 
"
"2016-11-28 13:23:14ID: C1  Data: 05 00 05 01 00 00 00 1C 
"
"2016-11-28 13:23:14ID: C1  Data: 05 40 1D 23 1E 1D 01 00 
"
"2016-11-28 13:23:14ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:14ID: C1  Data: 05 40 1D 26 18 1C 01 00 
"
"2016-11-28 13:23:14ID: C1  Data: 05 00 05 01 00 00 00 24 
"
"2016-11-28 13:23:14ID: C1  Data: 05 40 1E 22 19 1C 01 00 
"
"2016-11-28 13:23:14ID: C1  Data: 05 00 05 01 00 00 00 27 
"
"2016-11-28 13:23:14ID: C1  Data: 05 40 21 21 1C 1C 01 00 
"
"2016-11-28 13:23:15ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:15ID: C1  Data: 05 40 1E 24 1F 1C 01 00 
"
"2016-11-28 13:23:15ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:15ID: C1  Data: 05 40 1E 22 19 1D 01 00 
"
"2016-11-28 13:23:15ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:15ID: C1  Data: 05 40 1D 21 19 1C 01 00 
"
"2016-11-28 13:23:15ID: C1  Data: 05 00 05 01 00 00 00 23 
"
"2016-11-28 13:23:15ID: C1  Data: 05 40 20 21 18 1E 01 00 
"
"2016-11-28 13:23:15ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:15ID: C1  Data: 05 40 1E 22 18 1C 01 00 
"
"2016-11-28 13:23:16ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:16ID: C1  Data: 05 40 1F 21 18 1D 01 00 
"
"2016-11-28 13:23:16ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:16ID: C1  Data: 05 40 1E 20 18 1C 02 00 
"
"2016-11-28 13:23:16ID: C1  Data: 05 00 05 01 00 00 00 1D 
"
"2016-11-28 13:23:16ID: C1  Data: 05 40 1F 22 1A 1D 02 00 
"
"2016-11-28 13:23:16ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:16ID: C1  Data: 05 40 1E 21 1A 1C 01 00 
"
"2016-11-28 13:23:16ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:16ID: C1  Data: 05 40 1F 22 1F 1C 02 00 
"
"2016-11-28 13:23:17ID: C1  Data: 05 00 05 01 00 00 00 1D 
"
"2016-11-28 13:23:17ID: C1  Data: 05 40 1F 24 18 1B 01 00 
"
"2016-11-28 13:23:17ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:17ID: C1  Data: 05 40 1C 24 19 1E 02 00 
"
"2016-11-28 13:23:17ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:17ID: C1  Data: 05 40 1F 23 18 1D 01 00 
"
"2016-11-28 13:23:17ID: C1  Data: 05 00 05 01 00 00 00 1C 
"
"2016-11-28 13:23:17ID: C1  Data: 05 40 1C 23 18 1C 01 00 
"
"2016-11-28 13:23:17ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:17ID: C1  Data: 05 40 1E 22 23 1D 01 00 
"
"2016-11-28 13:23:18ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:18ID: C1  Data: 05 40 21 20 1A 1D 02 00 
"
"2016-11-28 13:23:18ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:18ID: C1  Data: 05 40 1E 22 1F 1D 02 00 
"
"2016-11-28 13:23:18ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:18ID: C1  Data: 05 40 1D 21 1F 1C 01 00 
"
"2016-11-28 13:23:18ID: C1  Data: 05 00 05 01 00 00 00 1C 
"
"2016-11-28 13:23:18ID: C1  Data: 05 40 1F 25 1C 1C 01 00 
"
"2016-11-28 13:23:18ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:18ID: C1  Data: 05 40 20 1F 18 1C 01 00 
"
"2016-11-28 13:23:19ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:19ID: C1  Data: 05 40 1D 20 18 1D 01 00 
"
"2016-11-28 13:23:19ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:19ID: C1  Data: 05 40 1F 21 1C 1D 01 00 
"
"2016-11-28 13:23:19ID: C1  Data: 05 00 05 01 00 00 00 1D 
"
"2016-11-28 13:23:19ID: C1  Data: 05 40 1D 23 1E 1C 02 00 
"
"2016-11-28 13:23:19ID: C1  Data: 05 00 05 01 00 00 00 24 
"
"2016-11-28 13:23:19ID: C1  Data: 05 40 1A 20 20 1D 00 00 
"
"2016-11-28 13:23:19ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:19ID: C1  Data: 05 40 1F 29 18 1D 00 00 
"
"2016-11-28 13:23:20ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:20ID: C1  Data: 05 40 1C 20 18 1C 01 01 
"
"2016-11-28 13:23:20ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:20ID: C1  Data: 05 40 1F 25 1B 1C 01 00 
"
"2016-11-28 13:23:20ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:20ID: C1  Data: 05 40 21 22 18 1C 00 00 
"
"2016-11-28 13:23:20ID: C1  Data: 05 00 05 01 00 00 00 1D 
"
"2016-11-28 13:23:20ID: C1  Data: 05 40 1F 1F 19 1D 00 01 
"
"2016-11-28 13:23:20ID: C1  Data: 05 00 05 01 00 00 00 23 
"
"2016-11-28 13:23:20ID: C1  Data: 05 40 20 21 1C 1C 01 01 
"
"2016-11-28 13:23:21ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:21ID: C1  Data: 05 40 1F 24 18 1D 01 01 
"
"2016-11-28 13:23:21ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:21ID: C1  Data: 05 40 1D 1E 22 1C 00 00 
"
"2016-11-28 13:23:21ID: C1  Data: 05 00 05 01 00 00 00 22 
"
"2016-11-28 13:23:21ID: C1  Data: 05 40 1E 24 18 1C 01 00 
"
"2016-11-28 13:23:21ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:21ID: C1  Data: 05 40 1C 20 22 1D 01 01 
"
"2016-11-28 13:23:21ID: C1  Data: 05 00 05 01 00 00 00 1C 
"
"2016-11-28 13:23:21ID: C1  Data: 05 40 1F 1F 18 1C 01 01 
"
"2016-11-28 13:23:22ID: C1  Data: 05 00 05 01 00 00 00 1B 
"
"2016-11-28 13:23:22ID: C1  Data: 05 40 1E 20 1B 1C 01 01 
"
"2016-11-28 13:23:22ID: C1  Data: 05 00 05 01 00 00 00 1E 
"
"2016-11-28 13:23:22ID: C1  Data: 05 40 1D 1F 18 1E 01 01 
"
"2016-11-28 13:23:22ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:22ID: C1  Data: 05 40 1D 21 1A 1C 01 00 
"
"2016-11-28 13:23:22ID: C1  Data: 05 00 05 01 00 00 00 21 
"
"2016-11-28 13:23:22ID: C1  Data: 05 40 1C 21 1E 1B 01 01 
"
"2016-11-28 13:23:22ID: C1  Data: 05 00 05 01 00 00 00 1A 
"
"2016-11-28 13:23:22ID: C1  Data: 05 40 20 1F 1F 1D 00 00 
"
"2016-11-28 13:23:23ID: C1  Data: 05 00 05 01 00 00 00 20 
"
"2016-11-28 13:23:23ID: C1  Data: 05 40 1F 26 18 1D 01 00 
"
"2016-11-28 13:23:23ID: C1  Data: 05 00 05 01 00 00 00 1A 
"
"2016-11-28 13:23:23ID: C1  Data: 05 40 1F 1F 1E 1C 01 00 
"
"2016-11-28 13:23:23ID: C1  Data: 05 00 05 01 00 00 00 1A 
"
"2016-11-28 13:23:23ID: C1  Data: 05 40 1D 22 18 1D 01 00 
"
"2016-11-28 13:23:23ID: C1  Data: 05 00 05 01 00 00 00 23 
"
"2016-11-28 13:23:23ID: C1  Data: 05 40 21 1F 1D 1C 01 01 
"
"2016-11-28 13:23:23ID: C1  Data: 05 00 05 01 00 00 00 1D 
"
"2016-11-28 13:23:23ID: C1  Data: 05 40 1D 22 1B 1D 01 00 
"
"2016-11-28 13:23:24ID: C1  Data: 05 00 05 01 00 00 00 23 
"
"2016-11-28 13:23:24ID: C1  Data: 05 40 22 20 1F 1C 01 00 
"
"2016-11-28 13:23:24ID: C1  Data: 05 00 05 01 00 00 00 1F 
"
"2016-11-28 13:23:24ID: C1  Data: 05 40 21 23 1D 1C 00 00 
"
"2016-11-28 13:23:24ID: C1  Data: 05 00 05 00 00 00 00 1E 
"
"2016-11-28 13:23:24ID: C1  Data: 05 40 1D 20 1A 1C 00 00 
"
"2016-11-28 13:23:24ID: C1  Data: 05 00 05 00 00 00 00 20 
"
"2016-11-28 13:23:24ID: C1  Data: 05 40 1C 20 1C 1C 00 00 
"
"2016-11-28 13:23:24ID: C1  Data: 05 00 05 00 00 00 00 20 
"
"2016-11-28 13:23:24ID: C1  Data: 05 40 1F 24 19 1D 00 00 
"
"2016-11-28 13:23:25ID: C1  Data: 05 00 05 00 00 00 00 1D 
"
"2016-11-28 13:23:25ID: C1  Data: 05 40 20 1F 18 1C 00 00 
"
"2016-11-28 13:23:25ID: C1  Data: 05 00 05 00 00 00 00 24 
"
"2016-11-28 13:23:25ID: C1  Data: 05 40 1C 22 18 1C 00 00 
"
"2016-11-28 13:23:25ID: C1  Data: 05 00 05 00 00 00 00 22 
"
"2016-11-28 13:23:25ID: C1  Data: 05 40 1E 22 1A 1D 00 00 
"
"2016-11-28 13:23:25ID: C1  Data: 05 00 05 00 00 00 00 20 
"
"2016-11-28 13:23:25ID: C1  Data: 05 40 1D 26 1A 1C 00 00 
"
"2016-11-28 13:23:25ID: C1  Data: 05 00 05 00 00 00 00 20 
"
"2016-11-28 13:23:25ID: C1  Data: 05 40 1F 23 1B 1C 00 00 
"
"2016-11-28 13:23:26ID: C1  Data: 05 00 05 00 00 00 00 1B 
"
"2016-11-28 13:23:26ID: C1  Data: 05 40 1F 1F 18 1C 00 00 
"
"2016-11-28 13:23:26ID: C1  Data: 05 00 05 00 00 00 00 21 
"
"2016-11-28 13:23:26ID: C1  Data: 05 40 20 1D 21 1C 00 00 
"
"2016-11-28 13:23:26ID: C1  Data: 05 00 05 00 00 00 00 1C 
"
"2016-11-28 13:23:26ID: C1  Data: 05 40 1F 1F 1F 1D 00 00 
"
"2016-11-28 13:23:26ID: C1  Data: 05 00 05 00 00 00 00 1E 
"
"2016-11-28 13:23:26ID: C1  Data: 05 40 1E 20 18 1C 00 00 
"
"2016-11-28 13:23:26ID: C1  Data: 05 00 05 00 00 00 00 20 
"
"2016-11-28 13:23:26ID: C1  Data: 05 40 1D 21 1C 1D 00 00 
"
"2016-11-28 13:23:27ID: C1  Data: 05 00 05 00 00 00 00 1E 
"
"2016-11-28 13:23:27ID: C1  Data: 05 40 1E 26 18 1C 00 00 
"
"2016-11-28 13:23:27ID: C1  Data: 05 00 05 00 00 00 00 20 
"
"2016-11-28 13:23:27ID: C1  Data: 05 40 21 1F 1C 1C 00 00 
"
"2016-11-28 13:23:27ID: C1  Data: 05 00 05 00 00 00 00 1E 
"
