"2016-11-24 12:16:250 00 
"
"2016-11-24 12:16:25: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:25I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:25I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:25ID: C  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:25ID BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26ID BB  Data: 00 00 00 BB 00 00 00 0 
"
