"2016-11-25 14:34:47 00 00 
"
"2016-11-25 14:34:47 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:47 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:48 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-25 14:34:49 ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
